"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.1,1.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.15,1.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.2,2.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.25,3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.3,3.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.35,4.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.4,4.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.45,5.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.5,6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.55,6.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.6,7.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.65,7.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.7,8.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.75,9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.8,9.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.85,10.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.9,10.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.95,11.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Arizona","quantile",0.975,11.7
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Arizona","quantile",0.99,11.88
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.01,0.15
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.025,0.375
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.05,0.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.1,1.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.15,2.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.2,3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.25,3.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.3,4.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.35,5.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.4,6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.45,6.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.5,7.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.55,8.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.6,9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.65,9.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.7,10.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.75,11.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.8,12
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.85,12.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.9,13.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.95,14.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Arizona","quantile",0.975,14.625
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Arizona","quantile",0.99,14.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.01,0.14
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.025,0.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.05,0.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.1,1.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.15,2.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.2,2.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.25,3.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.3,4.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.35,4.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.4,5.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.45,6.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.5,7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.55,7.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.6,8.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.65,9.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.7,9.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.75,10.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.8,11.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.85,11.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.9,12.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.95,13.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.975,13.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Arizona","quantile",0.99,13.86
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.01,0.78
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.025,1.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.05,3.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.1,7.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.15,11.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.2,15.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.25,19.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.3,23.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.35,27.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.4,31.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.45,35.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.5,39
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.55,42.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.6,46.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.65,50.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.7,54.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.75,58.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.8,62.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.85,66.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.9,70.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.95,74.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","California","quantile",0.975,76.05
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","California","quantile",0.99,77.22
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.01,0.46
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.025,1.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.05,2.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.1,4.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.15,6.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.2,9.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.25,11.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.3,13.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.35,16.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.4,18.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.45,20.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.5,23
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.55,25.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.6,27.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.65,29.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.7,32.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.75,34.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.8,36.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.85,39.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.9,41.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.95,43.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","California","quantile",0.975,44.85
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","California","quantile",0.99,45.54
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.01,0.44
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.025,1.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.05,2.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.1,4.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.15,6.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.2,8.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.25,11
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.3,13.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.35,15.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.4,17.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.45,19.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.5,22
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.55,24.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.6,26.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.65,28.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.7,30.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.75,33
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.8,35.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.85,37.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.9,39.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.95,41.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","California","quantile",0.975,42.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","California","quantile",0.99,43.56
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.01,0.43
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.025,1.075
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.05,2.15
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.1,4.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.15,6.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.2,8.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.25,10.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.3,12.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.35,15.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.4,17.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.45,19.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.5,21.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.55,23.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.6,25.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.65,27.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.7,30.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.75,32.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.8,34.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.85,36.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.9,38.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.95,40.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.975,41.925
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","California","quantile",0.99,42.57
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.01,0.16
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.025,0.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.05,0.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.1,1.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.15,2.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.2,3.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.25,4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.3,4.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.35,5.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.4,6.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.45,7.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.5,8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.55,8.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.6,9.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.65,10.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.7,11.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.75,12
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.8,12.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.85,13.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.9,14.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.95,15.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Colorado","quantile",0.975,15.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Colorado","quantile",0.99,15.84
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.01,0.09
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.025,0.225
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.05,0.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.1,0.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.15,1.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.2,1.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.25,2.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.3,2.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.35,3.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.4,3.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.45,4.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.5,4.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.55,4.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.6,5.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.65,5.85
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.7,6.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.75,6.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.8,7.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.85,7.65
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.9,8.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.95,8.55
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Colorado","quantile",0.975,8.775
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Colorado","quantile",0.99,8.91
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.01,0.09
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.025,0.225
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.05,0.45
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.1,0.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.15,1.35
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.2,1.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.25,2.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.3,2.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.35,3.15
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.4,3.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.45,4.05
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.5,4.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.55,4.95
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.6,5.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.65,5.85
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.7,6.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.75,6.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.8,7.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.85,7.65
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.9,8.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.95,8.55
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Colorado","quantile",0.975,8.775
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Colorado","quantile",0.99,8.91
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.01,0.09
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.025,0.225
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.05,0.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.1,0.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.15,1.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.2,1.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.25,2.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.3,2.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.35,3.15
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.4,3.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.45,4.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.5,4.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.55,4.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.6,5.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.65,5.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.7,6.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.75,6.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.8,7.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.85,7.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.9,8.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.95,8.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.975,8.775
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Colorado","quantile",0.99,8.91
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.01,0.03
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.025,0.075
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.05,0.15
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.1,0.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.15,0.45
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.2,0.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.25,0.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.3,0.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.35,1.05
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.4,1.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.45,1.35
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.5,1.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.55,1.65
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.6,1.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.65,1.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.7,2.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.75,2.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.8,2.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.85,2.55
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.9,2.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.95,2.85
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Connecticut","quantile",0.975,2.925
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Connecticut","quantile",0.99,2.97
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.01,0.07
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.025,0.175
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.05,0.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.1,0.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.15,1.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.2,1.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.25,1.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.3,2.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Connecticut","quantile",0.35,2.45
