date,location,location_name,value,weekly_rate
2023-07-15,51,Virginia,30,0.34949287418978814
2023-07-15,50,Vermont,0,0
2023-07-15,53,Washington,19,0.2456102341389435
2023-07-15,55,Wisconsin,8,0.13579986630503163
2023-07-15,54,West Virginia,1,0.05633875819235967
2023-07-15,56,Wyoming,0,0
2023-07-08,02,Alaska,2,0.2811255141082839
2023-07-08,01,Alabama,4,0.07899240448534671
2023-07-08,05,Arkansas,4,0.13149771292602794
2023-07-08,04,Arizona,34,0.46315102346840725
2023-07-08,06,California,26,0.066861162359192
2023-07-08,08,Colorado,3,0.051690735021575715
2023-07-08,09,Connecticut,1,0.027616001705564264
2023-07-08,11,District of Columbia,2,0.2991432537213421
2023-07-08,10,Delaware,0,0
2023-07-08,12,Florida,144,0.6491208109394166
2023-07-08,13,Georgia,23,0.21187506298677145
2023-07-08,15,Hawaii,8,0.5718464277825869
2023-07-08,19,Iowa,2,0.06249562530622856
2023-07-08,16,Idaho,3,0.1549970266403723
2023-07-08,17,Illinois,11,0.08755803505760044
2023-07-08,18,Indiana,2,0.029274257491392272
2023-07-08,20,Kansas,1,0.034288249656860344
2023-07-08,21,Kentucky,8,0.1780001197050805
2023-07-08,22,Louisiana,13,0.28414840940277686
2023-07-08,25,Massachusetts,3,0.04298818312163564
2023-07-08,24,Maryland,3,0.04891466510574535
2023-07-08,23,Maine,3,0.2166779941106921
2023-07-08,26,Michigan,5,0.049840137758140765
2023-07-08,27,Minnesota,1,0.017493074491808692
2023-07-08,29,Missouri,3,0.04866545532941079
2023-07-08,28,Mississippi,14,0.4782555968715252
2023-07-08,30,Montana,0,0
2023-07-08,37,North Carolina,10,0.09437023064650592
2023-07-08,38,North Dakota,2,0.259046888782104
2023-07-08,31,Nebraska,1,0.05098126183721173
2023-07-08,33,New Hampshire,0,0
2023-07-08,34,New Jersey,16,0.1728956465632614
2023-07-08,35,New Mexico,1,0.04761725630321526
2023-07-08,32,Nevada,6,0.1895411808226024
2023-07-08,36,New York,23,0.11700553334428776
2023-07-08,39,Ohio,8,0.06808914537313406
2023-07-08,40,Oklahoma,12,0.29990508004216665
2023-07-08,41,Oregon,2,0.04718466781404051
2023-07-08,42,Pennsylvania,46,0.3546844095229371
2023-07-08,72,Puerto Rico,39,1.2105075782430197
2023-07-08,44,Rhode Island,2,0.18342061097405515
2023-07-08,45,South Carolina,14,0.2668680122278923
2023-07-08,46,South Dakota,3,0.33095852207162385
2023-07-08,47,Tennessee,19,0.27024693600424543
2023-07-08,48,Texas,85,0.28414220093674
2023-07-08,US,US,675,0.20319080851717833
2023-07-08,49,Utah,1,0.029618765027820907
2023-07-08,51,Virginia,39,0.45434073644672457
2023-07-08,50,Vermont,0,0
2023-07-08,53,Washington,18,0.23268337971057806
2023-07-08,55,Wisconsin,4,0.06789993315251582
2023-07-08,54,West Virginia,0,0
2023-07-08,56,Wyoming,1,0.17283604945185047
2023-07-01,02,Alaska,4,0.5622510282165678
2023-07-01,01,Alabama,11,0.21722911233470346
2023-07-01,05,Arkansas,6,0.1972465693890419
2023-07-01,04,Arizona,29,0.3950405788407003
2023-07-01,06,California,49,0.12600757521540032
2023-07-01,08,Colorado,7,0.12061171505034333
2023-07-01,09,Connecticut,6,0.1656960102333856
2023-07-01,11,District of Columbia,1,0.14957162686067105
2023-07-01,10,Delaware,0,0
2023-07-01,12,Florida,158,0.7122297786696378
2023-07-01,13,Georgia,38,0.3500544518911876
2023-07-01,15,Hawaii,10,0.7148080347282335
2023-07-01,19,Iowa,2,0.06249562530622856
2023-07-01,16,Idaho,7,0.36165972882753533
2023-07-01,17,Illinois,8,0.06367857095098214
2023-07-01,18,Indiana,9,0.1317341587112652
2023-07-01,20,Kansas,3,0.10286474897058102
2023-07-01,21,Kentucky,5,0.11125007481567531
2023-07-01,22,Louisiana,16,0.34972111926495614
2023-07-01,25,Massachusetts,7,0.10030576061714983
2023-07-01,24,Maryland,0,0
2023-07-01,23,Maine,2,0.14445199607379475
2023-07-01,26,Michigan,9,0.08971224796465338
2023-07-01,27,Minnesota,0,0
2023-07-01,29,Missouri,7,0.1135527291019585
2023-07-01,28,Mississippi,15,0.5124167109337769
2023-07-01,30,Montana,1,0.08932056525626517
2023-07-01,37,North Carolina,17,0.16042939209906004
2023-07-01,38,North Dakota,1,0.129523444391052
2023-07-01,31,Nebraska,1,0.05098126183721173
2023-07-01,33,New Hampshire,1,0.07170041844364204
2023-07-01,34,New Jersey,6,0.06483586746122302
2023-07-01,35,New Mexico,0,0
2023-07-01,32,Nevada,7,0.22113137762636947
2023-07-01,36,New York,29,0.1475287159558411
2023-07-01,39,Ohio,13,0.11064486123134283
2023-07-01,40,Oklahoma,13,0.32489717004568053
2023-07-01,41,Oregon,1,0.023592333907020254
2023-07-01,42,Pennsylvania,47,0.3623949401647401
2023-07-01,72,Puerto Rico,52,1.6140101043240263
2023-07-01,44,Rhode Island,1,0.09171030548702758
2023-07-01,45,South Carolina,20,0.3812400174684176
2023-07-01,46,South Dakota,2,0.22063901471441588
2023-07-01,47,Tennessee,25,0.3555880736897966
2023-07-01,48,Texas,90,0.3008564480506658
2023-07-01,US,US,806,0.24262487654051218
2023-07-01,49,Utah,3,0.08885629508346272
2023-07-01,51,Virginia,39,0.45434073644672457
2023-07-01,50,Vermont,1,0.15458100817733533
2023-07-01,53,Washington,19,0.2456102341389435
2023-07-01,55,Wisconsin,5,0.08487491644064477
2023-07-01,54,West Virginia,3,0.16901627457707902
2023-07-01,56,Wyoming,0,0
2023-06-24,02,Alaska,0,0
2023-06-24,01,Alabama,11,0.21722911233470346
2023-06-24,05,Arkansas,14,0.46024199524109777
2023-06-24,04,Arizona,48,0.6538602684259867
2023-06-24,06,California,27,0.06943274552685323
2023-06-24,08,Colorado,3,0.051690735021575715
2023-06-24,09,Connecticut,6,0.1656960102333856
2023-06-24,11,District of Columbia,2,0.2991432537213421
2023-06-24,10,Delaware,0,0
2023-06-24,12,Florida,164,0.7392764791254467
2023-06-24,13,Georgia,38,0.3500544518911876
2023-06-24,15,Hawaii,9,0.6433272312554102
2023-06-24,19,Iowa,1,0.03124781265311428
2023-06-24,16,Idaho,1,0.05166567554679076
2023-06-24,17,Illinois,13,0.10347767779534599
2023-06-24,18,Indiana,5,0.07318564372848067
2023-06-24,20,Kansas,2,0.06857649931372069
2023-06-24,21,Kentucky,6,0.13350008977881037
2023-06-24,22,Louisiana,8,0.17486055963247807
2023-06-24,25,Massachusetts,4,0.05731757749551418
2023-06-24,24,Maryland,9,0.14674399531723606
2023-06-24,23,Maine,1,0.07222599803689737
2023-06-24,26,Michigan,15,0.14952041327442228
2023-06-24,27,Minnesota,2,0.034986148983617384
2023-06-24,29,Missouri,12,0.19466182131764315
2023-06-24,28,Mississippi,13,0.4440944828092734
2023-06-24,30,Montana,1,0.08932056525626517
2023-06-24,37,North Carolina,16,0.15099236903440946
2023-06-24,38,North Dakota,1,0.129523444391052
2023-06-24,31,Nebraska,1,0.05098126183721173
2023-06-24,33,New Hampshire,0,0
2023-06-24,34,New Jersey,12,0.12967173492244605
2023-06-24,35,New Mexico,1,0.04761725630321526
2023-06-24,32,Nevada,9,0.2843117712339036
2023-06-24,36,New York,36,0.18313909566932
2023-06-24,39,Ohio,14,0.11915600440298459
2023-06-24,40,Oklahoma,9,0.224928810031625
2023-06-24,41,Oregon,5,0.11796166953510126
2023-06-24,42,Pennsylvania,47,0.3623949401647401
2023-06-24,72,Puerto Rico,58,1.800242039438337
2023-06-24,44,Rhode Island,0,0
2023-06-24,45,South Carolina,23,0.43842602008868026
2023-06-24,46,South Dakota,0,0
2023-06-24,47,Tennessee,14,0.1991293212662861
2023-06-24,48,Texas,107,0.3576848882380138
2023-06-24,US,US,814,0.24503306390071578
2023-06-24,49,Utah,3,0.08885629508346272
2023-06-24,51,Virginia,22,0.25629477440584464
2023-06-24,50,Vermont,0,0
2023-06-24,53,Washington,17,0.21975652528221262
2023-06-24,55,Wisconsin,1,0.016974983288128954
2023-06-24,54,West Virginia,2,0.11267751638471935
2023-06-24,56,Wyoming,1,0.17283604945185047
2023-06-17,02,Alaska,6,0.8433765423248518
2023-06-17,01,Alabama,6,0.11848860672802007
2023-06-17,05,Arkansas,5,0.16437214115753493
2023-06-17,04,Arizona,50,0.6811044462770695
2023-06-17,06,California,36,0.09257699403580431
2023-06-17,08,Colorado,6,0.10338147004315143
2023-06-17,09,Connecticut,6,0.1656960102333856
2023-06-17,11,District of Columbia,1,0.14957162686067105
2023-06-17,10,Delaware,0,0
2023-06-17,12,Florida,151,0.6806752948045272
2023-06-17,13,Georgia,41,0.37769032967207083
2023-06-17,15,Hawaii,8,0.5718464277825869
2023-06-17,19,Iowa,2,0.06249562530622856
2023-06-17,16,Idaho,6,0.3099940532807446
2023-06-17,17,Illinois,21,0.16715624874632815
2023-06-17,18,Indiana,13,0.19028267369404975
2023-06-17,20,Kansas,2,0.06857649931372069
2023-06-17,21,Kentucky,8,0.1780001197050805
2023-06-17,22,Louisiana,10,0.2185756995405976
2023-06-17,25,Massachusetts,12,0.17195273248654255
2023-06-17,24,Maryland,2,0.032609776737163566
2023-06-17,23,Maine,0,0
2023-06-17,26,Michigan,11,0.10964830306790968
2023-06-17,27,Minnesota,8,0.13994459593446953
2023-06-17,29,Missouri,10,0.1622181844313693
2023-06-17,28,Mississippi,14,0.4782555968715252
2023-06-17,30,Montana,2,0.17864113051253033
2023-06-17,37,North Carolina,18,0.16986641516371065
2023-06-17,38,North Dakota,2,0.259046888782104
2023-06-17,31,Nebraska,1,0.05098126183721173
2023-06-17,33,New Hampshire,2,0.14340083688728408
2023-06-17,34,New Jersey,9,0.09725380119183452
2023-06-17,35,New Mexico,1,0.04761725630321526
2023-06-17,32,Nevada,9,0.2843117712339036
2023-06-17,36,New York,37,0.18822629277124553
2023-06-17,39,Ohio,10,0.08511143171641757
2023-06-17,40,Oklahoma,15,0.37488135005270834
2023-06-17,41,Oregon,2,0.04718466781404051
2023-06-17,42,Pennsylvania,55,0.42407918529916394
2023-06-17,72,Puerto Rico,50,1.5519327926192559
2023-06-17,44,Rhode Island,2,0.18342061097405515
2023-06-17,45,South Carolina,24,0.4574880209621011
2023-06-17,46,South Dakota,2,0.22063901471441588
2023-06-17,47,Tennessee,23,0.3271410277946129
2023-06-17,48,Texas,90,0.3008564480506658
2023-06-17,US,US,851,0.2561709304416574
2023-06-17,49,Utah,4,0.11847506011128363
2023-06-17,51,Virginia,27,0.31454358677080935
2023-06-17,50,Vermont,0,0
2023-06-17,53,Washington,20,0.25853708856730895
2023-06-17,55,Wisconsin,4,0.06789993315251582
2023-06-17,54,West Virginia,6,0.33803254915415804
2023-06-17,56,Wyoming,1,0.17283604945185047
2023-06-10,02,Alaska,2,0.2811255141082839
2023-06-10,01,Alabama,14,0.2764734156987135
2023-06-10,05,Arkansas,1,0.032874428231506984
2023-06-10,04,Arizona,61,0.8309474244580247
2023-06-10,06,California,43,0.11057807620943293
2023-06-10,08,Colorado,3,0.051690735021575715
2023-06-10,09,Connecticut,6,0.1656960102333856
2023-06-10,11,District of Columbia,1,0.14957162686067105
2023-06-10,10,Delaware,0,0
2023-06-10,12,Florida,166,0.7482920459440497
2023-06-10,13,Georgia,55,0.5066577593161926
2023-06-10,15,Hawaii,6,0.42888482083694013
2023-06-10,19,Iowa,4,0.12499125061245712
2023-06-10,16,Idaho,1,0.05166567554679076
2023-06-10,17,Illinois,21,0.16715624874632815
2023-06-10,18,Indiana,13,0.19028267369404975
2023-06-10,20,Kansas,4,0.13715299862744137
2023-06-10,21,Kentucky,10,0.22250014963135062
2023-06-10,22,Louisiana,14,0.30600597935683665
2023-06-10,25,Massachusetts,11,0.157623338112664
2023-06-10,24,Maryland,5,0.08152444184290893
2023-06-10,23,Maine,1,0.07222599803689737
2023-06-10,26,Michigan,14,0.13955238572279413
2023-06-10,27,Minnesota,5,0.08746537245904347
2023-06-10,29,Missouri,9,0.14599636598823237
2023-06-10,28,Mississippi,17,0.5807389390582806
2023-06-10,30,Montana,2,0.17864113051253033
2023-06-10,37,North Carolina,12,0.11324427677580709
2023-06-10,38,North Dakota,3,0.388570333173156
2023-06-10,31,Nebraska,1,0.05098126183721173
2023-06-10,33,New Hampshire,0,0
2023-06-10,34,New Jersey,13,0.14047771283264987
2023-06-10,35,New Mexico,1,0.04761725630321526
2023-06-10,32,Nevada,11,0.34749216484143775
2023-06-10,36,New York,39,0.19840068697509664
2023-06-10,39,Ohio,11,0.09362257488805932
2023-06-10,40,Oklahoma,10,0.24992090003513887
2023-06-10,41,Oregon,6,0.14155400344212152
2023-06-10,42,Pennsylvania,60,0.46263183850817885
2023-06-10,72,Puerto Rico,61,1.8933580069954923
2023-06-10,44,Rhode Island,1,0.09171030548702758
2023-06-10,45,South Carolina,21,0.4003020183418385
2023-06-10,46,South Dakota,2,0.22063901471441588
2023-06-10,47,Tennessee,27,0.3840351195849804
2023-06-10,48,Texas,73,0.24402800786331785
2023-06-10,US,US,921,0.27724256984343887
2023-06-10,49,Utah,1,0.029618765027820907
2023-06-10,51,Virginia,27,0.31454358677080935
2023-06-10,50,Vermont,0,0
2023-06-10,53,Washington,32,0.41365934170769436
2023-06-10,55,Wisconsin,11,0.1867248161694185
2023-06-10,54,West Virginia,8,0.4507100655388774
2023-06-10,56,Wyoming,1,0.17283604945185047
2023-06-03,02,Alaska,3,0.4216882711624259
2023-06-03,01,Alabama,25,0.49370252803341697
2023-06-03,05,Arkansas,6,0.1972465693890419
2023-06-03,04,Arizona,66,0.8990578690857317
2023-06-03,06,California,49,0.12600757521540032
2023-06-03,08,Colorado,5,0.08615122503595952
2023-06-03,09,Connecticut,4,0.11046400682225706
2023-06-03,11,District of Columbia,3,0.4487148805820131
2023-06-03,10,Delaware,3,0.29560378057528436
2023-06-03,12,Florida,150,0.6761675113952257
2023-06-03,13,Georgia,46,0.4237501259735429
2023-06-03,15,Hawaii,4,0.28592321389129344
2023-06-03,19,Iowa,0,0
2023-06-03,16,Idaho,2,0.10333135109358152
2023-06-03,17,Illinois,22,0.1751160701152009
2023-06-03,18,Indiana,15,0.21955693118544203
2023-06-03,20,Kansas,4,0.13715299862744137
2023-06-03,21,Kentucky,5,0.11125007481567531
2023-06-03,22,Louisiana,14,0.30600597935683665
2023-06-03,25,Massachusetts,9,0.12896454936490692
2023-06-03,24,Maryland,8,0.13043910694865427
2023-06-03,23,Maine,3,0.2166779941106921
2023-06-03,26,Michigan,14,0.13955238572279413
2023-06-03,27,Minnesota,1,0.017493074491808692
2023-06-03,29,Missouri,8,0.12977454754509543
2023-06-03,28,Mississippi,10,0.34161114062251796
2023-06-03,30,Montana,0,0
2023-06-03,37,North Carolina,14,0.13211832290510828
2023-06-03,38,North Dakota,1,0.129523444391052
2023-06-03,31,Nebraska,3,0.1529437855116352
2023-06-03,33,New Hampshire,1,0.07170041844364204
2023-06-03,34,New Jersey,25,0.2701494477550959
2023-06-03,35,New Mexico,2,0.09523451260643052
2023-06-03,32,Nevada,6,0.1895411808226024
2023-06-03,36,New York,37,0.18822629277124553
2023-06-03,39,Ohio,10,0.08511143171641757
2023-06-03,40,Oklahoma,12,0.29990508004216665
2023-06-03,41,Oregon,3,0.07077700172106076
2023-06-03,42,Pennsylvania,66,0.5088950223589968
2023-06-03,72,Puerto Rico,73,2.2658218772241137
2023-06-03,44,Rhode Island,1,0.09171030548702758
2023-06-03,45,South Carolina,26,0.4956120227089429
2023-06-03,46,South Dakota,3,0.33095852207162385
2023-06-03,47,Tennessee,20,0.2844704589518373
2023-06-03,48,Texas,83,0.2774565020911696
2023-06-03,US,US,932,0.2805538274637188
2023-06-03,49,Utah,1,0.029618765027820907
2023-06-03,51,Virginia,36,0.4193914490277458
2023-06-03,50,Vermont,0,0
2023-06-03,53,Washington,17,0.21975652528221262
2023-06-03,55,Wisconsin,7,0.11882488301690267
2023-06-03,54,West Virginia,5,0.28169379096179836
2023-06-03,56,Wyoming,1,0.17283604945185047
2023-05-27,02,Alaska,0,0
2023-05-27,01,Alabama,11,0.21722911233470346
2023-05-27,05,Arkansas,14,0.46024199524109777
2023-05-27,04,Arizona,66,0.8990578690857317
2023-05-27,06,California,26,0.066861162359192
2023-05-27,08,Colorado,10,0.17230245007191905
2023-05-27,09,Connecticut,12,0.3313920204667712
2023-05-27,11,District of Columbia,6,0.8974297611640262
2023-05-27,10,Delaware,0,0
2023-05-27,12,Florida,141,0.6355974607115121
2023-05-27,13,Georgia,37,0.34084249263089317
2023-05-27,15,Hawaii,0,0
2023-05-27,19,Iowa,4,0.12499125061245712
2023-05-27,16,Idaho,2,0.10333135109358152
2023-05-27,17,Illinois,28,0.22287499832843752
2023-05-27,18,Indiana,16,0.23419405993113818
2023-05-27,20,Kansas,3,0.10286474897058102
2023-05-27,21,Kentucky,11,0.2447501645944857
2023-05-27,22,Louisiana,11,0.24043326949465735
2023-05-27,25,Massachusetts,10,0.14329394373878546
2023-05-27,24,Maryland,6,0.0978293302114907
2023-05-27,23,Maine,2,0.14445199607379475
2023-05-27,26,Michigan,18,0.17942449592930676
2023-05-27,27,Minnesota,3,0.05247922347542608
2023-05-27,29,Missouri,8,0.12977454754509543
2023-05-27,28,Mississippi,20,0.6832222812450359
2023-05-27,30,Montana,3,0.2679616957687955
2023-05-27,37,North Carolina,5,0.04718511532325296
2023-05-27,38,North Dakota,3,0.388570333173156
2023-05-27,31,Nebraska,7,0.35686883286048215
2023-05-27,33,New Hampshire,4,0.28680167377456817
2023-05-27,34,New Jersey,20,0.21611955820407672
2023-05-27,35,New Mexico,3,0.1428517689096458
2023-05-27,32,Nevada,6,0.1895411808226024
2023-05-27,36,New York,61,0.31031902321745886
2023-05-27,39,Ohio,14,0.11915600440298459
2023-05-27,40,Oklahoma,20,0.49984180007027773
2023-05-27,41,Oregon,3,0.07077700172106076
2023-05-27,42,Pennsylvania,57,0.4395002465827699
2023-05-27,72,Puerto Rico,60,1.862319351143107
2023-05-27,44,Rhode Island,3,0.27513091646108273
2023-05-27,45,South Carolina,17,0.32405401484815494
2023-05-27,46,South Dakota,1,0.11031950735720794
2023-05-27,47,Tennessee,27,0.3840351195849804
2023-05-27,48,Texas,79,0.2640851044000289
2023-05-27,US,US,940,0.2829620148239224
2023-05-27,49,Utah,5,0.14809382513910452
2023-05-27,51,Virginia,50,0.5824881236496469
2023-05-27,50,Vermont,0,0
2023-05-27,53,Washington,15,0.19390281642548174
2023-05-27,55,Wisconsin,2,0.03394996657625791
2023-05-27,54,West Virginia,10,0.5633875819235967
2023-05-27,56,Wyoming,0,0
2023-05-20,02,Alaska,0,0
2023-05-20,01,Alabama,11,0.21722911233470346
2023-05-20,05,Arkansas,9,0.29586985408356287
2023-05-20,04,Arizona,55,0.7492148909047764
2023-05-20,06,California,25,0.06428957919153076
2023-05-20,08,Colorado,9,0.15507220506472713
2023-05-20,09,Connecticut,9,0.2485440153500784
2023-05-20,11,District of Columbia,2,0.2991432537213421
2023-05-20,10,Delaware,0,0
2023-05-20,12,Florida,140,0.6310896773022107
2023-05-20,13,Georgia,30,0.27635877780883233
2023-05-20,15,Hawaii,3,0.21444241041847006
2023-05-20,19,Iowa,3,0.09374343795934284
2023-05-20,16,Idaho,1,0.05166567554679076
2023-05-20,17,Illinois,25,0.1989955342218192
2023-05-20,18,Indiana,19,0.2781054461682266
2023-05-20,20,Kansas,5,0.1714412482843017
2023-05-20,21,Kentucky,11,0.2447501645944857
2023-05-20,22,Louisiana,17,0.37157868921901593
2023-05-20,25,Massachusetts,13,0.1862821268604211
2023-05-20,24,Maryland,5,0.08152444184290893
2023-05-20,23,Maine,5,0.3611299901844869
2023-05-20,26,Michigan,13,0.12958435817116598
2023-05-20,27,Minnesota,8,0.13994459593446953
2023-05-20,29,Missouri,22,0.35688000574901246
2023-05-20,28,Mississippi,22,0.7515445093695395
2023-05-20,30,Montana,2,0.17864113051253033
2023-05-20,37,North Carolina,11,0.10380725371115651
2023-05-20,38,North Dakota,4,0.518093777564208
2023-05-20,31,Nebraska,2,0.10196252367442346
2023-05-20,33,New Hampshire,0,0
2023-05-20,34,New Jersey,15,0.16208966865305754
2023-05-20,35,New Mexico,4,0.19046902521286105
2023-05-20,32,Nevada,3,0.0947705904113012
2023-05-20,36,New York,50,0.25435985509627773
2023-05-20,39,Ohio,11,0.09362257488805932
2023-05-20,40,Oklahoma,23,0.5748180700808194
2023-05-20,41,Oregon,2,0.04718466781404051
2023-05-20,42,Pennsylvania,54,0.416368654657361
2023-05-20,72,Puerto Rico,59,1.8312806952907221
2023-05-20,44,Rhode Island,0,0
2023-05-20,45,South Carolina,21,0.4003020183418385
2023-05-20,46,South Dakota,2,0.22063901471441588
2023-05-20,47,Tennessee,14,0.1991293212662861
2023-05-20,48,Texas,96,0.32091354458737686
2023-05-20,US,US,901,0.27122210144292985
2023-05-20,49,Utah,4,0.11847506011128363
2023-05-20,51,Virginia,35,0.40774168655475285
2023-05-20,50,Vermont,2,0.30916201635467067
2023-05-20,53,Washington,13,0.16804910756875083
2023-05-20,55,Wisconsin,2,0.03394996657625791
2023-05-20,54,West Virginia,9,0.507048823731237
2023-05-20,56,Wyoming,1,0.17283604945185047
2023-05-13,02,Alaska,1,0.14056275705414195
2023-05-13,01,Alabama,14,0.2764734156987135
2023-05-13,05,Arkansas,12,0.3944931387780838
2023-05-13,04,Arizona,55,0.7492148909047764
2023-05-13,06,California,35,0.09000541086814308
2023-05-13,08,Colorado,7,0.12061171505034333
2023-05-13,09,Connecticut,6,0.1656960102333856
2023-05-13,11,District of Columbia,2,0.2991432537213421
2023-05-13,10,Delaware,1,0.09853459352509479
2023-05-13,12,Florida,132,0.5950274100277986
2023-05-13,13,Georgia,50,0.4605979630147205
2023-05-13,15,Hawaii,1,0.07148080347282336
2023-05-13,19,Iowa,5,0.1562390632655714
2023-05-13,16,Idaho,9,0.4649910799211168
2023-05-13,17,Illinois,30,0.23879464106618306
2023-05-13,18,Indiana,18,0.2634683174225304
2023-05-13,20,Kansas,2,0.06857649931372069
2023-05-13,21,Kentucky,15,0.33375022444702596
2023-05-13,22,Louisiana,18,0.3934362591730757
2023-05-13,25,Massachusetts,9,0.12896454936490692
2023-05-13,24,Maryland,11,0.17935377205439962
2023-05-13,23,Maine,4,0.2889039921475895
2023-05-13,26,Michigan,17,0.1694564683776786
2023-05-13,27,Minnesota,13,0.22740996839351302
2023-05-13,29,Missouri,21,0.34065818730587555
2023-05-13,28,Mississippi,24,0.8198667374940432
2023-05-13,30,Montana,0,0
2023-05-13,37,North Carolina,16,0.15099236903440946
