"date","location_name","value","location"
"2025-08-23","New Hampshire",6e-04,"33"
"2025-08-23","North Dakota",6e-04,"38"
"2025-08-23","Ohio",3e-04,"39"
"2025-08-23","Oklahoma",9e-04,"40"
"2025-08-23","Vermont",2e-04,"50"
"2025-08-23","Arizona",9e-04,"04"
"2025-08-23","Colorado",4e-04,"08"
"2025-08-23","Hawaii",0.0042,"15"
"2025-08-23","Idaho",0.001,"16"
"2025-08-23","Illinois",4e-04,"17"
"2025-08-23","Massachusetts",5e-04,"25"
"2025-08-23","Michigan",2e-04,"26"
"2025-08-23","Minnesota",9e-04,"27"
"2025-08-23","Mississippi",0.0028,"28"
"2025-08-23","Montana",4e-04,"30"
"2025-08-23","Nebraska",5e-04,"31"
"2025-08-23","Nevada",0.0014,"32"
"2025-08-23","New Mexico",8e-04,"35"
"2025-08-23","North Carolina",0.0066,"37"
"2025-08-23","South Carolina",9e-04,"45"
"2025-08-23","Texas",0.002,"48"
"2025-08-23","West Virginia",3e-04,"54"
"2025-08-23","Alaska",0.0029,"02"
"2025-08-23","Florida",0.0028,"12"
"2025-08-23","Kansas",3e-04,"20"
"2025-08-23","Kentucky",6e-04,"21"
"2025-08-23","Louisiana",0.0015,"22"
"2025-08-23","New Jersey",8e-04,"34"
"2025-08-23","New York",4e-04,"36"
"2025-08-23","Pennsylvania",3e-04,"42"
"2025-08-23","Rhode Island",5e-04,"44"
"2025-08-23","US",0.0013,"US"
"2025-08-23","Washington",9e-04,"53"
"2025-08-23","Wisconsin",3e-04,"55"
"2025-08-16","Delaware",3e-04,"10"
"2025-08-16","Idaho",0.0011,"16"
"2025-08-16","Illinois",4e-04,"17"
"2025-08-16","Iowa",5e-04,"19"
"2025-08-16","Montana",5e-04,"30"
"2025-08-16","Nevada",0.0014,"32"
"2025-08-16","New Hampshire",9e-04,"33"
"2025-08-16","Ohio",3e-04,"39"
"2025-08-16","Oklahoma",6e-04,"40"
"2025-08-16","South Dakota",3e-04,"46"
"2025-08-16","Washington",0.001,"53"
"2025-08-16","Alabama",0.0014,"01"
"2025-08-16","Alaska",0.0018,"02"
"2025-08-16","Arizona",8e-04,"04"
"2025-08-16","Colorado",4e-04,"08"
"2025-08-16","Kansas",6e-04,"20"
"2025-08-16","Kentucky",4e-04,"21"
"2025-08-16","Louisiana",0.0015,"22"
"2025-08-16","Minnesota",6e-04,"27"
"2025-08-16","Mississippi",0.0027,"28"
"2025-08-16","New Jersey",8e-04,"34"
"2025-08-16","South Carolina",7e-04,"45"
"2025-08-16","Virginia",6e-04,"51"
"2025-08-16","Wisconsin",2e-04,"55"
"2025-08-16","California",9e-04,"06"
"2025-08-16","District of Columbia",7e-04,"11"
"2025-08-16","Florida",0.0023,"12"
"2025-08-16","Georgia",8e-04,"13"
"2025-08-16","Indiana",3e-04,"18"
"2025-08-16","Maryland",7e-04,"24"
"2025-08-16","Massachusetts",4e-04,"25"
"2025-08-16","Pennsylvania",3e-04,"42"
"2025-08-16","Texas",0.0018,"48"
"2025-08-16","Utah",6e-04,"49"
"2025-08-16","Vermont",0,"50"
"2025-08-16","Arkansas",7e-04,"05"
"2025-08-16","Connecticut",4e-04,"09"
"2025-08-16","Hawaii",0.0045,"15"
"2025-08-16","Maine",5e-04,"23"
"2025-08-16","Michigan",3e-04,"26"
"2025-08-16","Nebraska",2e-04,"31"
"2025-08-16","New Mexico",0.001,"35"
"2025-08-16","New York",3e-04,"36"
"2025-08-16","North Carolina",0.005,"37"
"2025-08-16","North Dakota",4e-04,"38"
"2025-08-16","Oregon",3e-04,"41"
"2025-08-16","Rhode Island",3e-04,"44"
"2025-08-16","Tennessee",0.0014,"47"
"2025-08-16","US",0.0011,"US"
"2025-08-16","West Virginia",1e-04,"54"
"2025-08-16","Wyoming",0,"56"
"2025-08-09","Arizona",6e-04,"04"
"2025-08-09","Arkansas",5e-04,"05"
"2025-08-09","Colorado",4e-04,"08"
"2025-08-09","Illinois",4e-04,"17"
"2025-08-09","Kentucky",4e-04,"21"
"2025-08-09","Louisiana",7e-04,"22"
"2025-08-09","Michigan",2e-04,"26"
"2025-08-09","Mississippi",0.0022,"28"
"2025-08-09","Montana",1e-04,"30"
"2025-08-09","New York",4e-04,"36"
"2025-08-09","North Carolina",0.0046,"37"
"2025-08-09","Ohio",2e-04,"39"
"2025-08-09","Oregon",3e-04,"41"
"2025-08-09","Pennsylvania",4e-04,"42"
"2025-08-09","Rhode Island",1e-04,"44"
"2025-08-09","US",0.001,"US"
"2025-08-09","Wisconsin",5e-04,"55"
"2025-08-09","Alaska",0.001,"02"
"2025-08-09","California",0.0012,"06"
"2025-08-09","Connecticut",4e-04,"09"
"2025-08-09","Iowa",3e-04,"19"
"2025-08-09","Minnesota",7e-04,"27"
"2025-08-09","Nevada",0.0011,"32"
"2025-08-09","New Mexico",5e-04,"35"
"2025-08-09","Tennessee",0.0013,"47"
"2025-08-09","Virginia",7e-04,"51"
"2025-08-09","Wyoming",0,"56"
"2025-08-09","District of Columbia",4e-04,"11"
"2025-08-09","Florida",0.0025,"12"
"2025-08-09","Georgia",7e-04,"13"
"2025-08-09","Hawaii",0.0041,"15"
"2025-08-09","Idaho",9e-04,"16"
"2025-08-09","Indiana",4e-04,"18"
"2025-08-09","Kansas",4e-04,"20"
"2025-08-09","Maine",6e-04,"23"
"2025-08-09","Maryland",6e-04,"24"
"2025-08-09","New Hampshire",3e-04,"33"
"2025-08-09","North Dakota",2e-04,"38"
"2025-08-09","Oklahoma",2e-04,"40"
"2025-08-09","South Dakota",2e-04,"46"
"2025-08-09","Utah",0.001,"49"
"2025-08-09","Washington",9e-04,"53"
"2025-08-09","West Virginia",3e-04,"54"
"2025-08-09","Alabama",0.0017,"01"
"2025-08-09","Delaware",1e-04,"10"
"2025-08-09","Massachusetts",4e-04,"25"
"2025-08-09","Nebraska",1e-04,"31"
"2025-08-09","New Jersey",7e-04,"34"
"2025-08-09","South Carolina",8e-04,"45"
"2025-08-09","Texas",0.0015,"48"
"2025-08-09","Vermont",5e-04,"50"
"2025-08-02","Alaska",0.0014,"02"
"2025-08-02","California",0.0011,"06"
"2025-08-02","District of Columbia",0.001,"11"
"2025-08-02","Michigan",2e-04,"26"
"2025-08-02","Minnesota",4e-04,"27"
"2025-08-02","Mississippi",0.0015,"28"
"2025-08-02","North Carolina",0.0034,"37"
"2025-08-02","Ohio",2e-04,"39"
"2025-08-02","US",0.001,"US"
"2025-08-02","Utah",5e-04,"49"
"2025-08-02","Wyoming",0,"56"
"2025-08-02","Alabama",0.0021,"01"
"2025-08-02","Arizona",8e-04,"04"
"2025-08-02","Delaware",2e-04,"10"
"2025-08-02","Illinois",5e-04,"17"
"2025-08-02","Indiana",3e-04,"18"
"2025-08-02","Iowa",3e-04,"19"
"2025-08-02","Louisiana",9e-04,"22"
"2025-08-02","Maine",7e-04,"23"
"2025-08-02","Maryland",5e-04,"24"
"2025-08-02","Massachusetts",5e-04,"25"
"2025-08-02","Montana",7e-04,"30"
"2025-08-02","Nebraska",1e-04,"31"
"2025-08-02","New Mexico",7e-04,"35"
"2025-08-02","North Dakota",2e-04,"38"
"2025-08-02","Oklahoma",5e-04,"40"
"2025-08-02","South Carolina",7e-04,"45"
"2025-08-02","Washington",7e-04,"53"
"2025-08-02","Arkansas",2e-04,"05"
"2025-08-02","Connecticut",4e-04,"09"
"2025-08-02","Florida",0.0026,"12"
"2025-08-02","Georgia",5e-04,"13"
"2025-08-02","Idaho",8e-04,"16"
"2025-08-02","Kentucky",6e-04,"21"
"2025-08-02","Nevada",0.001,"32"
"2025-08-02","New Hampshire",9e-04,"33"
"2025-08-02","New York",3e-04,"36"
"2025-08-02","South Dakota",2e-04,"46"
"2025-08-02","Tennessee",9e-04,"47"
"2025-08-02","Vermont",2e-04,"50"
"2025-08-02","West Virginia",3e-04,"54"
"2025-08-02","Wisconsin",3e-04,"55"
"2025-08-02","Colorado",3e-04,"08"
"2025-08-02","Hawaii",0.0045,"15"
"2025-08-02","Kansas",4e-04,"20"
"2025-08-02","New Jersey",5e-04,"34"
"2025-08-02","Oregon",4e-04,"41"
"2025-08-02","Pennsylvania",3e-04,"42"
"2025-08-02","Rhode Island",1e-04,"44"
"2025-08-02","Texas",0.0015,"48"
"2025-08-02","Virginia",5e-04,"51"
"2025-07-26","Alaska",0.002,"02"
"2025-07-26","Connecticut",5e-04,"09"
"2025-07-26","District of Columbia",6e-04,"11"
"2025-07-26","Hawaii",0.005,"15"
"2025-07-26","Illinois",3e-04,"17"
"2025-07-26","Kansas",4e-04,"20"
"2025-07-26","Mississippi",0.0021,"28"
"2025-07-26","New Hampshire",5e-04,"33"
"2025-07-26","South Carolina",7e-04,"45"
"2025-07-26","South Dakota",3e-04,"46"
"2025-07-26","Texas",0.0015,"48"
"2025-07-26","Wyoming",0,"56"
"2025-07-26","Delaware",1e-04,"10"
"2025-07-26","Georgia",6e-04,"13"
"2025-07-26","Indiana",2e-04,"18"
"2025-07-26","Kentucky",5e-04,"21"
"2025-07-26","Maine",4e-04,"23"
"2025-07-26","Nebraska",1e-04,"31"
"2025-07-26","New Jersey",7e-04,"34"
"2025-07-26","North Carolina",0.0034,"37"
"2025-07-26","Oklahoma",6e-04,"40"
"2025-07-26","Pennsylvania",3e-04,"42"
"2025-07-26","Rhode Island",5e-04,"44"
"2025-07-26","Tennessee",8e-04,"47"
"2025-07-26","US",0.001,"US"
"2025-07-26","Utah",7e-04,"49"
"2025-07-26","Wisconsin",3e-04,"55"
"2025-07-26","California",0.001,"06"
"2025-07-26","Florida",0.0027,"12"
"2025-07-26","Louisiana",0.0011,"22"
"2025-07-26","Maryland",7e-04,"24"
"2025-07-26","Nevada",0.0012,"32"
"2025-07-26","New Mexico",3e-04,"35"
"2025-07-26","Virginia",7e-04,"51"
"2025-07-26","Alabama",0.0014,"01"
"2025-07-26","Arizona",6e-04,"04"
"2025-07-26","Arkansas",3e-04,"05"
"2025-07-26","Colorado",2e-04,"08"
"2025-07-26","Idaho",7e-04,"16"
"2025-07-26","Iowa",1e-04,"19"
"2025-07-26","Massachusetts",4e-04,"25"
"2025-07-26","Michigan",2e-04,"26"
"2025-07-26","Minnesota",5e-04,"27"
"2025-07-26","Montana",9e-04,"30"
"2025-07-26","New York",4e-04,"36"
"2025-07-26","North Dakota",9e-04,"38"
"2025-07-26","Ohio",3e-04,"39"
"2025-07-26","Oregon",8e-04,"41"
"2025-07-26","Vermont",5e-04,"50"
"2025-07-26","Washington",7e-04,"53"
"2025-07-26","West Virginia",2e-04,"54"
"2025-07-19","Alabama",0.0014,"01"
"2025-07-19","California",0.001,"06"
"2025-07-19","Delaware",4e-04,"10"
"2025-07-19","Hawaii",0.0042,"15"
"2025-07-19","Kansas",4e-04,"20"
"2025-07-19","Maryland",5e-04,"24"
"2025-07-19","New Hampshire",5e-04,"33"
"2025-07-19","Ohio",2e-04,"39"
"2025-07-19","Oklahoma",4e-04,"40"
"2025-07-19","Pennsylvania",2e-04,"42"
"2025-07-19","South Dakota",3e-04,"46"
"2025-07-19","Washington",6e-04,"53"
"2025-07-19","Wisconsin",3e-04,"55"
"2025-07-19","Florida",0.0029,"12"
"2025-07-19","Idaho",0.0013,"16"
"2025-07-19","Iowa",3e-04,"19"
"2025-07-19","Kentucky",5e-04,"21"
"2025-07-19","Minnesota",6e-04,"27"
"2025-07-19","Nevada",0.0013,"32"
"2025-07-19","New Mexico",7e-04,"35"
"2025-07-19","New York",5e-04,"36"
"2025-07-19","North Carolina",0.0034,"37"
"2025-07-19","North Dakota",2e-04,"38"
"2025-07-19","Texas",0.0015,"48"
"2025-07-19","Utah",8e-04,"49"
"2025-07-19","Vermont",2e-04,"50"
"2025-07-19","Virginia",8e-04,"51"
"2025-07-19","Alaska",0.0019,"02"
"2025-07-19","Arizona",7e-04,"04"
"2025-07-19","Colorado",3e-04,"08"
"2025-07-19","Connecticut",3e-04,"09"
"2025-07-19","Georgia",6e-04,"13"
"2025-07-19","Indiana",3e-04,"18"
"2025-07-19","Louisiana",0.0011,"22"
"2025-07-19","Michigan",3e-04,"26"
"2025-07-19","Mississippi",0.0019,"28"
"2025-07-19","Nebraska",5e-04,"31"
"2025-07-19","New Jersey",7e-04,"34"
"2025-07-19","Rhode Island",5e-04,"44"
"2025-07-19","South Carolina",5e-04,"45"
"2025-07-19","West Virginia",1e-04,"54"
"2025-07-19","Wyoming",0,"56"
"2025-07-19","Arkansas",2e-04,"05"
"2025-07-19","District of Columbia",9e-04,"11"
"2025-07-19","Illinois",4e-04,"17"
"2025-07-19","Maine",4e-04,"23"
"2025-07-19","Massachusetts",6e-04,"25"
"2025-07-19","Montana",1e-04,"30"
"2025-07-19","Oregon",8e-04,"41"
"2025-07-19","Tennessee",0.0011,"47"
"2025-07-19","US",0.001,"US"
"2025-07-12","Alabama",0.0014,"01"
"2025-07-12","Arkansas",5e-04,"05"
"2025-07-12","Delaware",1e-04,"10"
"2025-07-12","Kansas",2e-04,"20"
"2025-07-12","Maryland",4e-04,"24"
"2025-07-12","Michigan",3e-04,"26"
"2025-07-12","Montana",2e-04,"30"
"2025-07-12","New Hampshire",8e-04,"33"
"2025-07-12","New Mexico",6e-04,"35"
"2025-07-12","North Carolina",0.0034,"37"
"2025-07-12","Oklahoma",6e-04,"40"
"2025-07-12","Rhode Island",1e-04,"44"
"2025-07-12","Tennessee",9e-04,"47"
"2025-07-12","Texas",0.0016,"48"
"2025-07-12","Alaska",0.0026,"02"
"2025-07-12","California",0.0011,"06"
"2025-07-12","Hawaii",0.0039,"15"
"2025-07-12","Idaho",0.0012,"16"
"2025-07-12","Louisiana",7e-04,"22"
"2025-07-12","Oregon",5e-04,"41"
"2025-07-12","Utah",0.001,"49"
"2025-07-12","Virginia",7e-04,"51"
"2025-07-12","West Virginia",3e-04,"54"
"2025-07-12","Wisconsin",2e-04,"55"
"2025-07-12","Florida",0.0032,"12"
"2025-07-12","Georgia",5e-04,"13"
"2025-07-12","Iowa",3e-04,"19"
"2025-07-12","Maine",4e-04,"23"
"2025-07-12","Massachusetts",6e-04,"25"
"2025-07-12","Mississippi",0.0013,"28"
"2025-07-12","Nebraska",2e-04,"31"
"2025-07-12","Nevada",8e-04,"32"
"2025-07-12","New Jersey",0.001,"34"
"2025-07-12","North Dakota",1e-04,"38"
"2025-07-12","Ohio",2e-04,"39"
"2025-07-12","South Carolina",9e-04,"45"
"2025-07-12","South Dakota",3e-04,"46"
"2025-07-12","US",0.001,"US"
"2025-07-12","Arizona",0.0011,"04"
"2025-07-12","Colorado",6e-04,"08"
"2025-07-12","Connecticut",4e-04,"09"
"2025-07-12","District of Columbia",4e-04,"11"
"2025-07-12","Illinois",3e-04,"17"
"2025-07-12","Indiana",4e-04,"18"
"2025-07-12","Kentucky",3e-04,"21"
"2025-07-12","Minnesota",5e-04,"27"
"2025-07-12","New York",5e-04,"36"
"2025-07-12","Pennsylvania",4e-04,"42"
"2025-07-12","Vermont",0,"50"
"2025-07-12","Washington",0.0012,"53"
"2025-07-12","Wyoming",0,"56"
"2025-07-05","Alabama",0.0016,"01"
"2025-07-05","Alaska",0.0034,"02"
"2025-07-05","California",0.0013,"06"
"2025-07-05","Florida",0.0042,"12"
"2025-07-05","Idaho",0.0018,"16"
"2025-07-05","Indiana",4e-04,"18"
"2025-07-05","Nebraska",1e-04,"31"
"2025-07-05","North Carolina",0.0036,"37"
"2025-07-05","Oklahoma",3e-04,"40"
"2025-07-05","Pennsylvania",4e-04,"42"
"2025-07-05","Rhode Island",5e-04,"44"
"2025-07-05","South Carolina",7e-04,"45"
"2025-07-05","Utah",0.0012,"49"
"2025-07-05","Vermont",2e-04,"50"
"2025-07-05","Washington",0.002,"53"
"2025-07-05","Colorado",8e-04,"08"
"2025-07-05","District of Columbia",8e-04,"11"
"2025-07-05","Kansas",4e-04,"20"
"2025-07-05","Kentucky",4e-04,"21"
"2025-07-05","Maine",3e-04,"23"
"2025-07-05","Maryland",4e-04,"24"
"2025-07-05","New Hampshire",0.0011,"33"
"2025-07-05","South Dakota",5e-04,"46"
"2025-07-05","West Virginia",3e-04,"54"
"2025-07-05","Wisconsin",4e-04,"55"
"2025-07-05","Wyoming",0,"56"
"2025-07-05","Arizona",0.001,"04"
"2025-07-05","Arkansas",8e-04,"05"
"2025-07-05","Connecticut",4e-04,"09"
"2025-07-05","Georgia",6e-04,"13"
"2025-07-05","Hawaii",0.0085,"15"
"2025-07-05","Illinois",4e-04,"17"
"2025-07-05","Iowa",7e-04,"19"
"2025-07-05","Massachusetts",7e-04,"25"
"2025-07-05","Michigan",4e-04,"26"
"2025-07-05","Montana",9e-04,"30"
"2025-07-05","Nevada",0.0011,"32"
"2025-07-05","New York",5e-04,"36"
"2025-07-05","North Dakota",2e-04,"38"
"2025-07-05","Ohio",4e-04,"39"
"2025-07-05","Oregon",0.0013,"41"
"2025-07-05","Delaware",3e-04,"10"
"2025-07-05","Louisiana",8e-04,"22"
"2025-07-05","Minnesota",5e-04,"27"
"2025-07-05","Mississippi",0.0018,"28"
"2025-07-05","New Jersey",0.001,"34"
"2025-07-05","New Mexico",0.0011,"35"
"2025-07-05","Tennessee",0.0011,"47"
"2025-07-05","Texas",0.0019,"48"
"2025-07-05","US",0.0013,"US"
"2025-07-05","Virginia",8e-04,"51"
"2025-06-28","Alabama",0.0019,"01"
"2025-06-28","Alaska",0.0046,"02"
"2025-06-28","Arizona",0.0012,"04"
"2025-06-28","Georgia",6e-04,"13"
"2025-06-28","Montana",6e-04,"30"
"2025-06-28","New Jersey",0.001,"34"
"2025-06-28","North Dakota",0,"38"
"2025-06-28","Ohio",4e-04,"39"
"2025-06-28","US",0.0014,"US"
"2025-06-28","Utah",0.0013,"49"
"2025-06-28","Washington",0.0025,"53"
"2025-06-28","West Virginia",2e-04,"54"
"2025-06-28","California",0.0017,"06"
"2025-06-28","Connecticut",3e-04,"09"
"2025-06-28","Delaware",4e-04,"10"
"2025-06-28","Florida",0.0044,"12"
"2025-06-28","Hawaii",0.0092,"15"
"2025-06-28","Idaho",0.0015,"16"
"2025-06-28","Iowa",4e-04,"19"
"2025-06-28","Kentucky",4e-04,"21"
"2025-06-28","Oregon",0.002,"41"
"2025-06-28","South Dakota",0,"46"
"2025-06-28","Virginia",0.0011,"51"
"2025-06-28","Wyoming",0,"56"
"2025-06-28","Colorado",6e-04,"08"
"2025-06-28","District of Columbia",0.0011,"11"
"2025-06-28","Indiana",5e-04,"18"
"2025-06-28","Kansas",6e-04,"20"
"2025-06-28","Maryland",7e-04,"24"
"2025-06-28","New York",4e-04,"36"
"2025-06-28","North Carolina",0.0035,"37"
"2025-06-28","Oklahoma",8e-04,"40"
"2025-06-28","Pennsylvania",6e-04,"42"
"2025-06-28","South Carolina",0.0011,"45"
"2025-06-28","Tennessee",9e-04,"47"
"2025-06-28","Texas",0.002,"48"
"2025-06-28","Vermont",2e-04,"50"
"2025-06-28","Wisconsin",4e-04,"55"
"2025-06-28","Arkansas",0.0013,"05"
"2025-06-28","Illinois",5e-04,"17"
"2025-06-28","Louisiana",0.0011,"22"
"2025-06-28","Maine",6e-04,"23"
"2025-06-28","Massachusetts",7e-04,"25"
"2025-06-28","Michigan",4e-04,"26"
"2025-06-28","Minnesota",7e-04,"27"
"2025-06-28","Mississippi",0.0018,"28"
"2025-06-28","Nebraska",0,"31"
"2025-06-28","Nevada",0.0014,"32"
"2025-06-28","New Hampshire",9e-04,"33"
"2025-06-28","New Mexico",0.0012,"35"
"2025-06-28","Rhode Island",1e-04,"44"
"2025-06-21","Alaska",0.0047,"02"
"2025-06-21","Arkansas",5e-04,"05"
"2025-06-21","California",0.0018,"06"
"2025-06-21","District of Columbia",6e-04,"11"
"2025-06-21","Florida",0.0046,"12"
"2025-06-21","Georgia",9e-04,"13"
"2025-06-21","Minnesota",6e-04,"27"
"2025-06-21","Mississippi",0.0022,"28"
"2025-06-21","Nebraska",2e-04,"31"
"2025-06-21","New Mexico",0.0014,"35"
"2025-06-21","North Dakota",2e-04,"38"
"2025-06-21","Oregon",0.0019,"41"
"2025-06-21","Rhode Island",5e-04,"44"
"2025-06-21","Utah",9e-04,"49"
"2025-06-21","Washington",0.0028,"53"
"2025-06-21","West Virginia",8e-04,"54"
"2025-06-21","Wyoming",0,"56"
"2025-06-21","Alabama",0.0023,"01"
"2025-06-21","Arizona",0.0015,"04"
"2025-06-21","Iowa",3e-04,"19"
"2025-06-21","Louisiana",0.0018,"22"
"2025-06-21","Massachusetts",8e-04,"25"
"2025-06-21","Montana",0.001,"30"
"2025-06-21","New Hampshire",7e-04,"33"
"2025-06-21","Pennsylvania",6e-04,"42"
"2025-06-21","Wisconsin",4e-04,"55"
"2025-06-21","Colorado",0.001,"08"
"2025-06-21","Hawaii",0.0082,"15"
"2025-06-21","Illinois",6e-04,"17"
"2025-06-21","Kansas",4e-04,"20"
"2025-06-21","Nevada",0.0012,"32"
"2025-06-21","New Jersey",0.0012,"34"
"2025-06-21","New York",7e-04,"36"
"2025-06-21","North Carolina",0.004,"37"
"2025-06-21","Texas",0.0022,"48"
"2025-06-21","Virginia",0.0011,"51"
"2025-06-21","Connecticut",7e-04,"09"
"2025-06-21","Delaware",0.001,"10"
"2025-06-21","Idaho",0.0016,"16"
"2025-06-21","Indiana",6e-04,"18"
"2025-06-21","Kentucky",7e-04,"21"
"2025-06-21","Maine",5e-04,"23"
"2025-06-21","Maryland",9e-04,"24"
"2025-06-21","Michigan",7e-04,"26"
"2025-06-21","Ohio",4e-04,"39"
"2025-06-21","Oklahoma",8e-04,"40"
"2025-06-21","South Carolina",0.0011,"45"
"2025-06-21","South Dakota",6e-04,"46"
"2025-06-21","Tennessee",0.0013,"47"
"2025-06-21","US",0.0016,"US"
"2025-06-21","Vermont",7e-04,"50"
"2025-06-14","Arizona",0.0024,"04"
"2025-06-14","Connecticut",6e-04,"09"
"2025-06-14","Louisiana",0.0017,"22"
"2025-06-14","Maine",3e-04,"23"
"2025-06-14","Minnesota",0.0011,"27"
"2025-06-14","Mississippi",0.0026,"28"
"2025-06-14","South Carolina",0.001,"45"
"2025-06-14","Virginia",0.0014,"51"
"2025-06-14","West Virginia",7e-04,"54"
"2025-06-14","Alaska",0.0075,"02"
"2025-06-14","District of Columbia",0.0016,"11"
"2025-06-14","Florida",0.005,"12"
"2025-06-14","Illinois",8e-04,"17"
"2025-06-14","Kansas",4e-04,"20"
"2025-06-14","Massachusetts",7e-04,"25"
"2025-06-14","New Hampshire",0.0014,"33"
"2025-06-14","New Jersey",0.0013,"34"
"2025-06-14","Oregon",0.0022,"41"
"2025-06-14","South Dakota",5e-04,"46"
"2025-06-14","US",0.0019,"US"
"2025-06-14","Washington",0.0028,"53"
"2025-06-14","Wyoming",0,"56"
"2025-06-14","Arkansas",8e-04,"05"
"2025-06-14","California",0.0024,"06"
"2025-06-14","Colorado",0.0012,"08"
"2025-06-14","Georgia",0.0011,"13"
"2025-06-14","Hawaii",0.0114,"15"
"2025-06-14","Idaho",0.002,"16"
"2025-06-14","Maryland",0.0013,"24"
"2025-06-14","Michigan",9e-04,"26"
"2025-06-14","Montana",8e-04,"30"
"2025-06-14","North Dakota",3e-04,"38"
"2025-06-14","Oklahoma",0.0012,"40"
"2025-06-14","Tennessee",0.0017,"47"
"2025-06-14","Utah",0.0017,"49"
"2025-06-14","Vermont",3e-04,"50"
"2025-06-14","Wisconsin",6e-04,"55"
"2025-06-14","Alabama",0.0024,"01"
"2025-06-14","Delaware",0.0011,"10"
"2025-06-14","Indiana",6e-04,"18"
"2025-06-14","Iowa",6e-04,"19"
"2025-06-14","Kentucky",6e-04,"21"
"2025-06-14","Nebraska",1e-04,"31"
"2025-06-14","Nevada",0.002,"32"
"2025-06-14","New Mexico",0.0016,"35"
"2025-06-14","New York",6e-04,"36"
"2025-06-14","North Carolina",0.0047,"37"
"2025-06-14","Ohio",6e-04,"39"
"2025-06-14","Pennsylvania",9e-04,"42"
"2025-06-14","Rhode Island",0.001,"44"
"2025-06-14","Texas",0.0025,"48"
"2025-06-07","Connecticut",0.001,"09"
"2025-06-07","Georgia",0.0017,"13"
"2025-06-07","Idaho",0.0023,"16"
"2025-06-07","Iowa",0.001,"19"
"2025-06-07","Kentucky",9e-04,"21"
"2025-06-07","Maine",5e-04,"23"
"2025-06-07","Massachusetts",0.0012,"25"
"2025-06-07","Nebraska",3e-04,"31"
"2025-06-07","New Hampshire",9e-04,"33"
"2025-06-07","New Jersey",0.0014,"34"
"2025-06-07","Oregon",0.002,"41"
"2025-06-07","Rhode Island",9e-04,"44"
"2025-06-07","US",0.0022,"US"
"2025-06-07","Utah",0.0019,"49"
"2025-06-07","West Virginia",0.0013,"54"
"2025-06-07","Arkansas",0.0012,"05"
"2025-06-07","Florida",0.0053,"12"
"2025-06-07","Illinois",9e-04,"17"
"2025-06-07","Indiana",8e-04,"18"
"2025-06-07","Kansas",5e-04,"20"
"2025-06-07","Michigan",0.0012,"26"
"2025-06-07","Montana",0.001,"30"
"2025-06-07","New Mexico",0.0026,"35"
"2025-06-07","North Carolina",0.0053,"37"
"2025-06-07","South Carolina",0.0013,"45"
"2025-06-07","Vermont",5e-04,"50"
"2025-06-07","Wisconsin",0.0011,"55"
"2025-06-07","Colorado",0.0018,"08"
"2025-06-07","Delaware",0.0012,"10"
"2025-06-07","District of Columbia",0.0015,"11"
"2025-06-07","Mississippi",0.0029,"28"
"2025-06-07","New York",8e-04,"36"
"2025-06-07","Pennsylvania",9e-04,"42"
"2025-06-07","Virginia",0.0018,"51"
"2025-06-07","Alabama",0.0018,"01"
"2025-06-07","Alaska",0.0086,"02"
"2025-06-07","Arizona",0.0035,"04"
"2025-06-07","California",0.0027,"06"
"2025-06-07","Hawaii",0.0159,"15"
"2025-06-07","Louisiana",0.0023,"22"
"2025-06-07","Maryland",0.0012,"24"
"2025-06-07","Minnesota",8e-04,"27"
"2025-06-07","Nevada",0.0033,"32"
"2025-06-07","North Dakota",3e-04,"38"
"2025-06-07","Ohio",5e-04,"39"
"2025-06-07","Oklahoma",8e-04,"40"
"2025-06-07","South Dakota",3e-04,"46"
"2025-06-07","Tennessee",0.0019,"47"
"2025-06-07","Texas",0.0034,"48"
"2025-06-07","Washington",0.0035,"53"
"2025-06-07","Wyoming",0,"56"
"2025-05-31","Alabama",0.0023,"01"
"2025-05-31","Delaware",0.0012,"10"
"2025-05-31","Georgia",0.0014,"13"
"2025-05-31","Idaho",0.0013,"16"
"2025-05-31","Illinois",0.0016,"17"
"2025-05-31","Maryland",0.0015,"24"
"2025-05-31","Massachusetts",0.0016,"25"
"2025-05-31","Mississippi",0.0034,"28"
"2025-05-31","New York",0.0011,"36"
"2025-05-31","South Carolina",0.0016,"45"
"2025-05-31","Arizona",0.0057,"04"
"2025-05-31","District of Columbia",0.0012,"11"
"2025-05-31","Hawaii",0.0172,"15"
"2025-05-31","Indiana",0.0011,"18"
"2025-05-31","Iowa",7e-04,"19"
"2025-05-31","Minnesota",0.0014,"27"
"2025-05-31","Montana",9e-04,"30"
"2025-05-31","New Mexico",0.0034,"35"
"2025-05-31","Ohio",6e-04,"39"
"2025-05-31","South Dakota",2e-04,"46"
"2025-05-31","Tennessee",0.0023,"47"
"2025-05-31","Utah",0.003,"49"
"2025-05-31","Vermont",0.001,"50"
"2025-05-31","Virginia",0.0026,"51"
"2025-05-31","West Virginia",0.0017,"54"
"2025-05-31","Alaska",0.0079,"02"
"2025-05-31","Arkansas",0.0019,"05"
"2025-05-31","Colorado",0.0035,"08"
"2025-05-31","Connecticut",0.0014,"09"
"2025-05-31","Kansas",0.0014,"20"
