"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2024-11-30,"wk inc flu hosp",2024-11-23,"09","Connecticut",4,0.110583504922072
2024-11-30,"wk inc flu hosp",2024-11-23,"10","Delaware",11,1.06600509744256
2024-11-30,"wk inc flu hosp",2024-11-23,"11","District of Columbia",8,1.17825182776315
2024-11-30,"wk inc flu hosp",2024-11-23,"12","Florida",404,1.78676261876775
2024-11-30,"wk inc flu hosp",2024-11-23,"13","Georgia",47,0.426140472038521
2024-11-30,"wk inc flu hosp",2024-11-23,"15","Hawaii",8,0.557437681951143
2024-11-30,"wk inc flu hosp",2024-11-23,"16","Idaho",31,1.57782815517278
2024-11-30,"wk inc flu hosp",2024-11-23,"17","Illinois",72,0.573719396552377
2024-11-30,"wk inc flu hosp",2024-11-23,"18","Indiana",32,0.466322821591155
2024-11-30,"wk inc flu hosp",2024-11-23,"19","Iowa",4,0.124727003770497
2024-11-30,"wk inc flu hosp",2024-11-23,"20","Kansas",15,0.510109347039631
2024-11-30,"wk inc flu hosp",2024-11-23,"21","Kentucky",18,0.397688633661161
2024-11-30,"wk inc flu hosp",2024-11-23,"22","Louisiana",77,1.68352045553877
2024-11-30,"wk inc flu hosp",2024-11-23,"23","Maine",0,0
2024-11-30,"wk inc flu hosp",2024-11-23,"24","Maryland",20,0.323611347302449
2024-11-30,"wk inc flu hosp",2024-11-23,"25","Massachusetts",45,0.64272868893774
2024-11-30,"wk inc flu hosp",2024-11-23,"26","Michigan",56,0.557921130077219
2024-11-30,"wk inc flu hosp",2024-11-23,"27","Minnesota",16,0.278846933075865
2024-11-30,"wk inc flu hosp",2024-11-23,"28","Mississippi",35,1.1906017301144
2024-11-30,"wk inc flu hosp",2024-11-23,"29","Missouri",40,0.645561538476436
2024-11-30,"wk inc flu hosp",2024-11-23,"30","Montana",1,0.0882759010321218
2024-11-30,"wk inc flu hosp",2024-11-23,"31","Nebraska",4,0.202185728821424
2024-11-30,"wk inc flu hosp",2024-11-23,"32","Nevada",44,1.3775070628544
2024-11-30,"wk inc flu hosp",2024-11-23,"33","New Hampshire",11,0.784563219390979
2024-11-30,"wk inc flu hosp",2024-11-23,"34","New Jersey",47,0.505874548924042
2024-11-30,"wk inc flu hosp",2024-11-23,"35","New Mexico",26,1.22968012709217
2024-11-30,"wk inc flu hosp",2024-11-23,"36","New York",101,0.516063999293657
2024-11-30,"wk inc flu hosp",2024-11-23,"37","North Carolina",31,0.286096864461426
2024-11-30,"wk inc flu hosp",2024-11-23,"38","North Dakota",3,0.382689182397318
2024-11-30,"wk inc flu hosp",2024-11-23,"39","Ohio",40,0.339387583590101
2024-11-30,"wk inc flu hosp",2024-11-23,"40","Oklahoma",14,0.345352930960989
2024-11-30,"wk inc flu hosp",2024-11-23,"41","Oregon",41,0.968498293789469
2024-11-30,"wk inc flu hosp",2024-11-23,"42","Pennsylvania",134,1.03381636474214
2024-11-30,"wk inc flu hosp",2024-11-23,"44","Rhode Island",2,0.182488078966242
2024-11-30,"wk inc flu hosp",2024-11-23,"45","South Carolina",12,0.223315849563278
2024-11-30,"wk inc flu hosp",2024-11-23,"46","South Dakota",0,0
2024-11-30,"wk inc flu hosp",2024-11-23,"47","Tennessee",56,0.785800693721691
2024-11-30,"wk inc flu hosp",2024-11-23,"48","Texas",263,0.862201766294081
2024-11-30,"wk inc flu hosp",2024-11-23,"49","Utah",19,0.555923895774218
2024-11-30,"wk inc flu hosp",2024-11-23,"50","Vermont",0,0
2024-11-30,"wk inc flu hosp",2024-11-23,"51","Virginia",35,0.401574262898967
2024-11-30,"wk inc flu hosp",2024-11-23,"53","Washington",29,0.371181945710161
2024-11-30,"wk inc flu hosp",2024-11-23,"54","West Virginia",5,0.282474544806395
2024-11-30,"wk inc flu hosp",2024-11-23,"55","Wisconsin",18,0.304519320482054
2024-11-30,"wk inc flu hosp",2024-11-23,"56","Wyoming",8,1.36972932436389
2024-11-30,"wk inc flu hosp",2024-11-23,"72","Puerto Rico",41,1.27897542214767
2024-11-30,"wk inc flu hosp",2024-11-23,"US","US",2991,0.893062698808902
2024-11-30,"wk inc flu hosp",2024-11-30,"01","Alabama",65,1.27239712571362
2024-11-30,"wk inc flu hosp",2024-11-30,"02","Alaska",9,1.22715112775189
2024-11-30,"wk inc flu hosp",2024-11-30,"04","Arizona",587,7.89897493643142
2024-11-30,"wk inc flu hosp",2024-11-30,"05","Arkansas",12,0.391168459304789
2024-11-30,"wk inc flu hosp",2024-11-30,"06","California",653,1.6758546531516
2024-11-30,"wk inc flu hosp",2024-11-30,"08","Colorado",64,1.088877962301
2024-11-30,"wk inc flu hosp",2024-11-30,"09","Connecticut",10,0.27645876230518
2024-11-30,"wk inc flu hosp",2024-11-30,"10","Delaware",13,1.25982420606848
2024-11-30,"wk inc flu hosp",2024-11-30,"11","District of Columbia",5,0.736407392351967
2024-11-30,"wk inc flu hosp",2024-11-30,"12","Florida",535,2.36613366594244
2024-11-30,"wk inc flu hosp",2024-11-30,"13","Georgia",53,0.480541383362587
2024-11-30,"wk inc flu hosp",2024-11-30,"15","Hawaii",14,0.975515943414501
2024-11-30,"wk inc flu hosp",2024-11-30,"16","Idaho",21,1.0688513309235
2024-11-30,"wk inc flu hosp",2024-11-30,"17","Illinois",81,0.645434321121424
2024-11-30,"wk inc flu hosp",2024-11-30,"18","Indiana",40,0.582903526988943
2024-11-30,"wk inc flu hosp",2024-11-30,"19","Iowa",3,0.093545252827873
2024-11-30,"wk inc flu hosp",2024-11-30,"20","Kansas",15,0.510109347039631
2024-11-30,"wk inc flu hosp",2024-11-30,"21","Kentucky",22,0.486063885585864
2024-11-30,"wk inc flu hosp",2024-11-30,"22","Louisiana",137,2.99535457673781
2024-11-30,"wk inc flu hosp",2024-11-30,"23","Maine",2,0.143295011470766
2024-11-30,"wk inc flu hosp",2024-11-30,"24","Maryland",19,0.307430779937326
2024-11-30,"wk inc flu hosp",2024-11-30,"25","Massachusetts",63,0.899820164512835
2024-11-30,"wk inc flu hosp",2024-11-30,"26","Michigan",50,0.498143866140374
2024-11-30,"wk inc flu hosp",2024-11-30,"27","Minnesota",35,0.609977666103454
2024-11-30,"wk inc flu hosp",2024-11-30,"28","Mississippi",28,0.95248138409152
2024-11-30,"wk inc flu hosp",2024-11-30,"29","Missouri",39,0.629422500014525
2024-11-30,"wk inc flu hosp",2024-11-30,"30","Montana",2,0.176551802064244
2024-11-30,"wk inc flu hosp",2024-11-30,"31","Nebraska",10,0.50546432205356
2024-11-30,"wk inc flu hosp",2024-11-30,"32","Nevada",56,1.75319080726923
2024-11-30,"wk inc flu hosp",2024-11-30,"33","New Hampshire",14,0.99853500649761
2024-11-30,"wk inc flu hosp",2024-11-30,"34","New Jersey",67,0.721140314423635
2024-11-30,"wk inc flu hosp",2024-11-30,"35","New Mexico",49,2.31747408567371
2024-11-30,"wk inc flu hosp",2024-11-30,"36","New York",140,0.715336236644672
2024-11-30,"wk inc flu hosp",2024-11-30,"37","North Carolina",42,0.387615106689674
2024-11-30,"wk inc flu hosp",2024-11-30,"38","North Dakota",1,0.127563060799106
2024-11-30,"wk inc flu hosp",2024-11-30,"39","Ohio",54,0.458173237846637
2024-11-30,"wk inc flu hosp",2024-11-30,"40","Oklahoma",40,0.98672265988854
2024-11-30,"wk inc flu hosp",2024-11-30,"41","Oregon",36,0.850388745766363
2024-11-30,"wk inc flu hosp",2024-11-30,"42","Pennsylvania",114,0.879515414780627
2024-11-30,"wk inc flu hosp",2024-11-30,"44","Rhode Island",6,0.547464236898725
2024-11-30,"wk inc flu hosp",2024-11-30,"45","South Carolina",18,0.334973774344917
2024-11-30,"wk inc flu hosp",2024-11-30,"46","South Dakota",5,0.543881442547628
2024-11-30,"wk inc flu hosp",2024-11-30,"47","Tennessee",58,0.813865004211751
2024-11-30,"wk inc flu hosp",2024-11-30,"48","Texas",386,1.26543681288789
2024-11-30,"wk inc flu hosp",2024-11-30,"49","Utah",20,0.585183048183387
2024-11-30,"wk inc flu hosp",2024-11-30,"50","Vermont",3,0.463346224654962
2024-11-30,"wk inc flu hosp",2024-11-30,"51","Virginia",39,0.447468464373135
2024-11-30,"wk inc flu hosp",2024-11-30,"53","Washington",41,0.524774474969537
2024-11-30,"wk inc flu hosp",2024-11-30,"54","West Virginia",3,0.169484726883837
2024-11-30,"wk inc flu hosp",2024-11-30,"55","Wisconsin",12,0.203012880321369
2024-11-30,"wk inc flu hosp",2024-11-30,"56","Wyoming",4,0.684864662181945
2024-11-30,"wk inc flu hosp",2024-11-30,"72","Puerto Rico",300,9.35835674742201
2024-11-30,"wk inc flu hosp",2024-11-30,"US","US",4099,1.22389301317877
2024-12-14,"wk inc flu hosp",2024-11-02,"01","Alabama",13,0.254479425142724
2024-12-14,"wk inc flu hosp",2024-11-02,"02","Alaska",8,1.09080100244612
2024-12-14,"wk inc flu hosp",2024-11-02,"04","Arizona",129,1.73589057376432
2024-12-14,"wk inc flu hosp",2024-11-02,"05","Arkansas",6,0.195584229652395
2024-12-14,"wk inc flu hosp",2024-11-02,"06","California",110,0.282303234068416
2024-12-14,"wk inc flu hosp",2024-11-02,"08","Colorado",25,0.425342954023829
2024-12-14,"wk inc flu hosp",2024-11-02,"09","Connecticut",10,0.27645876230518
2024-12-14,"wk inc flu hosp",2024-11-02,"10","Delaware",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"11","District of Columbia",1,0.147281478470393
2024-12-14,"wk inc flu hosp",2024-11-02,"12","Florida",110,0.486494772436763
2024-12-14,"wk inc flu hosp",2024-11-02,"13","Georgia",14,0.126935459756155
2024-12-14,"wk inc flu hosp",2024-11-02,"15","Hawaii",3,0.209039130731679
2024-12-14,"wk inc flu hosp",2024-11-02,"16","Idaho",6,0.305386094549571
2024-12-14,"wk inc flu hosp",2024-11-02,"17","Illinois",27,0.215144773707141
2024-12-14,"wk inc flu hosp",2024-11-02,"18","Indiana",14,0.20401623444613
2024-12-14,"wk inc flu hosp",2024-11-02,"19","Iowa",5,0.155908754713122
2024-12-14,"wk inc flu hosp",2024-11-02,"20","Kansas",10,0.340072898026421
2024-12-14,"wk inc flu hosp",2024-11-02,"21","Kentucky",7,0.154656690868229
2024-12-14,"wk inc flu hosp",2024-11-02,"22","Louisiana",27,0.590325354539569
2024-12-14,"wk inc flu hosp",2024-11-02,"23","Maine",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"24","Maryland",4,0.0647222694604897
2024-12-14,"wk inc flu hosp",2024-11-02,"25","Massachusetts",3,0.042848579262516
2024-12-14,"wk inc flu hosp",2024-11-02,"26","Michigan",14,0.139480282519305
2024-12-14,"wk inc flu hosp",2024-11-02,"27","Minnesota",4,0.0697117332689662
2024-12-14,"wk inc flu hosp",2024-11-02,"28","Mississippi",15,0.510257884334743
2024-12-14,"wk inc flu hosp",2024-11-02,"29","Missouri",13,0.209807500004842
2024-12-14,"wk inc flu hosp",2024-11-02,"30","Montana",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"31","Nebraska",1,0.050546432205356
2024-12-14,"wk inc flu hosp",2024-11-02,"32","Nevada",11,0.344376765713599
2024-12-14,"wk inc flu hosp",2024-11-02,"33","New Hampshire",4,0.285295716142174
2024-12-14,"wk inc flu hosp",2024-11-02,"34","New Jersey",28,0.30137207169943
2024-12-14,"wk inc flu hosp",2024-11-02,"35","New Mexico",2,0.09459077900709
2024-12-14,"wk inc flu hosp",2024-11-02,"36","New York",15,0.0766431682119292
2024-12-14,"wk inc flu hosp",2024-11-02,"37","North Carolina",14,0.129205035563225
2024-12-14,"wk inc flu hosp",2024-11-02,"38","North Dakota",2,0.255126121598212
2024-12-14,"wk inc flu hosp",2024-11-02,"39","Ohio",17,0.144239723025793
2024-12-14,"wk inc flu hosp",2024-11-02,"40","Oklahoma",3,0.0740041994916405
2024-12-14,"wk inc flu hosp",2024-11-02,"41","Oregon",7,0.165353367232348
2024-12-14,"wk inc flu hosp",2024-11-02,"42","Pennsylvania",97,0.74835960731334
2024-12-14,"wk inc flu hosp",2024-11-02,"44","Rhode Island",2,0.182488078966242
2024-12-14,"wk inc flu hosp",2024-11-02,"45","South Carolina",11,0.204706195433005
2024-12-14,"wk inc flu hosp",2024-11-02,"46","South Dakota",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"47","Tennessee",45,0.631446986026359
2024-12-14,"wk inc flu hosp",2024-11-02,"48","Texas",102,0.334390038638769
2024-12-14,"wk inc flu hosp",2024-11-02,"49","Utah",2,0.0585183048183387
2024-12-14,"wk inc flu hosp",2024-11-02,"50","Vermont",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"51","Virginia",16,0.183576805896671
2024-12-14,"wk inc flu hosp",2024-11-02,"53","Washington",2,0.0255987548765628
2024-12-14,"wk inc flu hosp",2024-11-02,"54","West Virginia",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"55","Wisconsin",5,0.0845887001339039
2024-12-14,"wk inc flu hosp",2024-11-02,"56","Wyoming",0,0
2024-12-14,"wk inc flu hosp",2024-11-02,"72","Puerto Rico",13,0.405528792388287
2024-12-14,"wk inc flu hosp",2024-11-02,"US","US",983,0.293507399842578
2024-12-14,"wk inc flu hosp",2024-11-09,"01","Alabama",32,0.626410892659012
2024-12-14,"wk inc flu hosp",2024-11-09,"02","Alaska",5,0.681750626528826
2024-12-14,"wk inc flu hosp",2024-11-09,"04","Arizona",290,3.90238966195079
2024-12-14,"wk inc flu hosp",2024-11-09,"05","Arkansas",11,0.358571087696057
2024-12-14,"wk inc flu hosp",2024-11-09,"06","California",158,0.405490099843725
2024-12-14,"wk inc flu hosp",2024-11-09,"08","Colorado",20,0.340274363219064
2024-12-14,"wk inc flu hosp",2024-11-09,"09","Connecticut",4,0.110583504922072
2024-12-14,"wk inc flu hosp",2024-11-09,"10","Delaware",1,0.0969095543129597
2024-12-14,"wk inc flu hosp",2024-11-09,"11","District of Columbia",3,0.44184443541118
2024-12-14,"wk inc flu hosp",2024-11-09,"12","Florida",359,1.58774203004362
2024-12-14,"wk inc flu hosp",2024-11-09,"13","Georgia",41,0.371739560714454
2024-12-14,"wk inc flu hosp",2024-11-09,"15","Hawaii",7,0.48775797170725
2024-12-14,"wk inc flu hosp",2024-11-09,"16","Idaho",8,0.407181459399428
2024-12-14,"wk inc flu hosp",2024-11-09,"17","Illinois",36,0.286859698276188
2024-12-14,"wk inc flu hosp",2024-11-09,"18","Indiana",28,0.40803246889226
2024-12-14,"wk inc flu hosp",2024-11-09,"19","Iowa",4,0.124727003770497
2024-12-14,"wk inc flu hosp",2024-11-09,"20","Kansas",7,0.238051028618495
2024-12-14,"wk inc flu hosp",2024-11-09,"21","Kentucky",16,0.35350100769881
2024-12-14,"wk inc flu hosp",2024-11-09,"22","Louisiana",85,1.85843167169864
2024-12-14,"wk inc flu hosp",2024-11-09,"23","Maine",1,0.0716475057353828
2024-12-14,"wk inc flu hosp",2024-11-09,"24","Maryland",9,0.145625106286102
2024-12-14,"wk inc flu hosp",2024-11-09,"25","Massachusetts",30,0.42848579262516
2024-12-14,"wk inc flu hosp",2024-11-09,"26","Michigan",49,0.488180988817567
2024-12-14,"wk inc flu hosp",2024-11-09,"27","Minnesota",29,0.505410066200005
2024-12-14,"wk inc flu hosp",2024-11-09,"28","Mississippi",23,0.782395422646606
2024-12-14,"wk inc flu hosp",2024-11-09,"29","Missouri",30,0.484171153857327
2024-12-14,"wk inc flu hosp",2024-11-09,"30","Montana",0,0
2024-12-14,"wk inc flu hosp",2024-11-09,"31","Nebraska",4,0.202185728821424
2024-12-14,"wk inc flu hosp",2024-11-09,"32","Nevada",24,0.75136748882967
2024-12-14,"wk inc flu hosp",2024-11-09,"33","New Hampshire",14,0.99853500649761
2024-12-14,"wk inc flu hosp",2024-11-09,"34","New Jersey",30,0.322898648249389
2024-12-14,"wk inc flu hosp",2024-11-09,"35","New Mexico",16,0.75672623205672
2024-12-14,"wk inc flu hosp",2024-11-09,"36","New York",55,0.281024950110407
2024-12-14,"wk inc flu hosp",2024-11-09,"37","North Carolina",27,0.24918114001479
2024-12-14,"wk inc flu hosp",2024-11-09,"38","North Dakota",0,0
2024-12-14,"wk inc flu hosp",2024-11-09,"39","Ohio",24,0.203632550154061
2024-12-14,"wk inc flu hosp",2024-11-09,"40","Oklahoma",13,0.320684864463775
2024-12-14,"wk inc flu hosp",2024-11-09,"41","Oregon",25,0.59054774011553
2024-12-14,"wk inc flu hosp",2024-11-09,"42","Pennsylvania",141,1.08782169722867
2024-12-14,"wk inc flu hosp",2024-11-09,"44","Rhode Island",3,0.273732118449362
2024-12-14,"wk inc flu hosp",2024-11-09,"45","South Carolina",21,0.390802736735736
2024-12-14,"wk inc flu hosp",2024-11-09,"46","South Dakota",2,0.217552577019051
2024-12-14,"wk inc flu hosp",2024-11-09,"47","Tennessee",80,1.12257241960242
2024-12-14,"wk inc flu hosp",2024-11-09,"48","Texas",182,0.596656735610352
2024-12-14,"wk inc flu hosp",2024-11-09,"49","Utah",7,0.204814066864185
2024-12-14,"wk inc flu hosp",2024-11-09,"50","Vermont",0,0
2024-12-14,"wk inc flu hosp",2024-11-09,"51","Virginia",26,0.29831230958209
2024-12-14,"wk inc flu hosp",2024-11-09,"53","Washington",13,0.166391906697658
2024-12-14,"wk inc flu hosp",2024-11-09,"54","West Virginia",6,0.338969453767674
2024-12-14,"wk inc flu hosp",2024-11-09,"55","Wisconsin",12,0.203012880321369
2024-12-14,"wk inc flu hosp",2024-11-09,"56","Wyoming",5,0.856080827727431
2024-12-14,"wk inc flu hosp",2024-11-09,"72","Puerto Rico",33,1.02941924221642
2024-12-14,"wk inc flu hosp",2024-11-09,"US","US",2052,0.612692964879929
2024-12-14,"wk inc flu hosp",2024-11-16,"01","Alabama",44,0.861314977406142
2024-12-14,"wk inc flu hosp",2024-11-16,"02","Alaska",9,1.22715112775189
2024-12-14,"wk inc flu hosp",2024-11-16,"04","Arizona",361,4.85780230332494
2024-12-14,"wk inc flu hosp",2024-11-16,"05","Arkansas",13,0.423765830913522
2024-12-14,"wk inc flu hosp",2024-11-16,"06","California",313,0.803281020576492
2024-12-14,"wk inc flu hosp",2024-11-16,"08","Colorado",29,0.493397826667642
2024-12-14,"wk inc flu hosp",2024-11-16,"09","Connecticut",5,0.13822938115259
2024-12-14,"wk inc flu hosp",2024-11-16,"10","Delaware",4,0.387638217251839
2024-12-14,"wk inc flu hosp",2024-11-16,"11","District of Columbia",1,0.147281478470393
2024-12-14,"wk inc flu hosp",2024-11-16,"12","Florida",375,1.65850490603442
2024-12-14,"wk inc flu hosp",2024-11-16,"13","Georgia",42,0.380806379268466
2024-12-14,"wk inc flu hosp",2024-11-16,"15","Hawaii",15,1.04519565365839
2024-12-14,"wk inc flu hosp",2024-11-16,"16","Idaho",12,0.610772189099142
2024-12-14,"wk inc flu hosp",2024-11-16,"17","Illinois",33,0.262954723419839
2024-12-14,"wk inc flu hosp",2024-11-16,"18","Indiana",26,0.378887292542813
2024-12-14,"wk inc flu hosp",2024-11-16,"19","Iowa",5,0.155908754713122
2024-12-14,"wk inc flu hosp",2024-11-16,"20","Kansas",11,0.374080187829063
2024-12-14,"wk inc flu hosp",2024-11-16,"21","Kentucky",18,0.397688633661161
2024-12-14,"wk inc flu hosp",2024-11-16,"22","Louisiana",84,1.83656776967866
2024-12-14,"wk inc flu hosp",2024-11-16,"23","Maine",0,0
2024-12-14,"wk inc flu hosp",2024-11-16,"24","Maryland",11,0.177986241016347
2024-12-14,"wk inc flu hosp",2024-11-16,"25","Massachusetts",16,0.228525756066752
2024-12-14,"wk inc flu hosp",2024-11-16,"26","Michigan",57,0.567884007400027
2024-12-14,"wk inc flu hosp",2024-11-16,"27","Minnesota",26,0.45312626624828
2024-12-14,"wk inc flu hosp",2024-11-16,"28","Mississippi",24,0.816412614935588
2024-12-14,"wk inc flu hosp",2024-11-16,"29","Missouri",29,0.468032115395416
2024-12-14,"wk inc flu hosp",2024-11-16,"30","Montana",4,0.353103604128487
2024-12-14,"wk inc flu hosp",2024-11-16,"31","Nebraska",6,0.303278593232136
2024-12-14,"wk inc flu hosp",2024-11-16,"32","Nevada",40,1.25227914804945
2024-12-14,"wk inc flu hosp",2024-11-16,"33","New Hampshire",11,0.784563219390979
2024-12-14,"wk inc flu hosp",2024-11-16,"34","New Jersey",37,0.398241666174246
2024-12-14,"wk inc flu hosp",2024-11-16,"35","New Mexico",21,0.993203179574446
2024-12-14,"wk inc flu hosp",2024-11-16,"36","New York",60,0.306572672847717
2024-12-14,"wk inc flu hosp",2024-11-16,"37","North Carolina",38,0.350699382243038
2024-12-14,"wk inc flu hosp",2024-11-16,"38","North Dakota",1,0.127563060799106
2024-12-14,"wk inc flu hosp",2024-11-16,"39","Ohio",40,0.339387583590101
2024-12-14,"wk inc flu hosp",2024-11-16,"40","Oklahoma",13,0.320684864463775
2024-12-14,"wk inc flu hosp",2024-11-16,"41","Oregon",33,0.7795230169525
2024-12-14,"wk inc flu hosp",2024-11-16,"42","Pennsylvania",111,0.8563702722864
2024-12-14,"wk inc flu hosp",2024-11-16,"44","Rhode Island",0,0
2024-12-14,"wk inc flu hosp",2024-11-16,"45","South Carolina",13,0.241925503693551
2024-12-14,"wk inc flu hosp",2024-11-16,"46","South Dakota",0,0
2024-12-14,"wk inc flu hosp",2024-11-16,"47","Tennessee",93,1.30499043778781
2024-12-14,"wk inc flu hosp",2024-11-16,"48","Texas",221,0.724511750383999
2024-12-14,"wk inc flu hosp",2024-11-16,"49","Utah",10,0.292591524091693
2024-12-14,"wk inc flu hosp",2024-11-16,"50","Vermont",3,0.463346224654962
2024-12-14,"wk inc flu hosp",2024-11-16,"51","Virginia",26,0.29831230958209
2024-12-14,"wk inc flu hosp",2024-11-16,"53","Washington",22,0.281586303642191
2024-12-14,"wk inc flu hosp",2024-11-16,"54","West Virginia",4,0.225979635845116
2024-12-14,"wk inc flu hosp",2024-11-16,"55","Wisconsin",6,0.101506440160685
2024-12-14,"wk inc flu hosp",2024-11-16,"56","Wyoming",4,0.684864662181945
2024-12-14,"wk inc flu hosp",2024-11-16,"72","Puerto Rico",74,2.3083946643641
2024-12-14,"wk inc flu hosp",2024-11-16,"US","US",2457,0.733619207948336
2024-12-14,"wk inc flu hosp",2024-11-23,"01","Alabama",50,0.978767019779707
2024-12-14,"wk inc flu hosp",2024-11-23,"02","Alaska",5,0.681750626528826
2024-12-14,"wk inc flu hosp",2024-11-23,"04","Arizona",516,6.94356229505726
2024-12-14,"wk inc flu hosp",2024-11-23,"05","Arkansas",8,0.26077897286986
2024-12-14,"wk inc flu hosp",2024-11-23,"06","California",477,1.22416947864213
2024-12-14,"wk inc flu hosp",2024-11-23,"08","Colorado",31,0.527425262989549
2024-12-14,"wk inc flu hosp",2024-11-23,"09","Connecticut",4,0.110583504922072
2024-12-14,"wk inc flu hosp",2024-11-23,"10","Delaware",7,0.678366880190718
