location,reference_date,horizon,target,output_type,output_type_id,target_end_date,value
02,2026-01-24,3,wk inc flu hosp,quantile,0.99,2026-02-14,16.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.01,2026-01-17,98.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.01,2026-01-24,68.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.01,2026-01-31,44.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.01,2026-02-07,26.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.01,2026-02-14,16.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.025,2026-01-17,105.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.025,2026-01-24,75.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.025,2026-01-31,51.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.025,2026-02-07,31.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.025,2026-02-14,18.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.05,2026-01-17,112.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.05,2026-01-24,84.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.05,2026-01-31,57.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.05,2026-02-07,38.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.05,2026-02-14,21.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.1,2026-01-17,124.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.1,2026-01-24,97.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.1,2026-01-31,67.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.1,2026-02-07,45.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.1,2026-02-14,29.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.15,2026-01-17,133.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.15,2026-01-24,107.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.15,2026-01-31,77.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.15,2026-02-07,54.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.15,2026-02-14,35.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.2,2026-01-17,142.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.2,2026-01-24,116.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.2,2026-01-31,86.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.2,2026-02-07,61.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.2,2026-02-14,40.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.25,2026-01-17,150.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.25,2026-01-24,124.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.25,2026-01-31,96.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.25,2026-02-07,68.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.25,2026-02-14,46.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.3,2026-01-17,160.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.3,2026-01-24,136.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.3,2026-01-31,104.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.3,2026-02-07,78.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.3,2026-02-14,53.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.35,2026-01-17,171.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.35,2026-01-24,146.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.35,2026-01-31,116.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.35,2026-02-07,86.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.35,2026-02-14,59.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.4,2026-01-17,177.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.4,2026-01-24,157.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.4,2026-01-31,124.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.4,2026-02-07,92.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.4,2026-02-14,64.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.45,2026-01-17,184.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.45,2026-01-24,166.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.45,2026-01-31,137.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.45,2026-02-07,98.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.45,2026-02-14,70.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.5,2026-01-17,192.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.5,2026-01-24,177.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.5,2026-01-31,144.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.5,2026-02-07,106.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.5,2026-02-14,77.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.55,2026-01-17,201.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.55,2026-01-24,183.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.55,2026-01-31,151.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.55,2026-02-07,115.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.55,2026-02-14,83.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.6,2026-01-17,210.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.6,2026-01-24,191.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.6,2026-01-31,160.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.6,2026-02-07,123.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.6,2026-02-14,90.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.65,2026-01-17,219.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.65,2026-01-24,197.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.65,2026-01-31,170.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.65,2026-02-07,135.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.65,2026-02-14,100.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.7,2026-01-17,228.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.7,2026-01-24,206.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.7,2026-01-31,181.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.7,2026-02-07,147.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.7,2026-02-14,110.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.75,2026-01-17,238.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.75,2026-01-24,216.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.75,2026-01-31,192.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.75,2026-02-07,157.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.75,2026-02-14,120.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.8,2026-01-17,246.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.8,2026-01-24,227.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.8,2026-01-31,203.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.8,2026-02-07,167.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.8,2026-02-14,132.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.85,2026-01-17,257.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.85,2026-01-24,239.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.85,2026-01-31,216.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.85,2026-02-07,182.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.85,2026-02-14,144.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.9,2026-01-17,269.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.9,2026-01-24,253.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.9,2026-01-31,231.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.9,2026-02-07,199.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.9,2026-02-14,160.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.95,2026-01-17,285.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.95,2026-01-24,274.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.95,2026-01-31,253.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.95,2026-02-07,219.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.95,2026-02-14,174.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.975,2026-01-17,295.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.975,2026-01-24,290.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.975,2026-01-31,261.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.975,2026-02-07,234.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.975,2026-02-14,188.0
04,2026-01-24,-1,wk inc flu hosp,quantile,0.99,2026-01-17,312.0
04,2026-01-24,0,wk inc flu hosp,quantile,0.99,2026-01-24,301.0
04,2026-01-24,1,wk inc flu hosp,quantile,0.99,2026-01-31,277.0
04,2026-01-24,2,wk inc flu hosp,quantile,0.99,2026-02-07,250.0
04,2026-01-24,3,wk inc flu hosp,quantile,0.99,2026-02-14,208.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.01,2026-01-17,58.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.01,2026-01-24,31.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.01,2026-01-31,15.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.01,2026-02-07,6.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.01,2026-02-14,2.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.025,2026-01-17,62.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.025,2026-01-24,35.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.025,2026-01-31,17.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.025,2026-02-07,7.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.025,2026-02-14,3.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.05,2026-01-17,69.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.05,2026-01-24,39.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.05,2026-01-31,21.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.05,2026-02-07,9.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.05,2026-02-14,4.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.1,2026-01-17,78.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.1,2026-01-24,46.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.1,2026-01-31,24.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.1,2026-02-07,13.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.1,2026-02-14,5.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.15,2026-01-17,84.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.15,2026-01-24,53.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.15,2026-01-31,28.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.15,2026-02-07,15.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.15,2026-02-14,7.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.2,2026-01-17,89.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.2,2026-01-24,56.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.2,2026-01-31,32.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.2,2026-02-07,17.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.2,2026-02-14,8.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.25,2026-01-17,94.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.25,2026-01-24,61.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.25,2026-01-31,36.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.25,2026-02-07,18.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.25,2026-02-14,9.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.3,2026-01-17,100.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.3,2026-01-24,64.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.3,2026-01-31,39.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.3,2026-02-07,20.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.3,2026-02-14,10.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.35,2026-01-17,104.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.35,2026-01-24,68.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.35,2026-01-31,41.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.35,2026-02-07,22.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.35,2026-02-14,12.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.4,2026-01-17,110.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.4,2026-01-24,72.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.4,2026-01-31,43.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.4,2026-02-07,24.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.4,2026-02-14,13.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.45,2026-01-17,114.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.45,2026-01-24,75.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.45,2026-01-31,46.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.45,2026-02-07,26.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.45,2026-02-14,14.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.5,2026-01-17,118.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.5,2026-01-24,79.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.5,2026-01-31,48.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.5,2026-02-07,27.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.5,2026-02-14,15.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.55,2026-01-17,122.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.55,2026-01-24,82.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.55,2026-01-31,51.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.55,2026-02-07,29.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.55,2026-02-14,16.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.6,2026-01-17,125.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.6,2026-01-24,86.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.6,2026-01-31,53.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.6,2026-02-07,31.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.6,2026-02-14,18.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.65,2026-01-17,130.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.65,2026-01-24,89.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.65,2026-01-31,57.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.65,2026-02-07,34.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.65,2026-02-14,19.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.7,2026-01-17,134.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.7,2026-01-24,94.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.7,2026-01-31,60.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.7,2026-02-07,37.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.7,2026-02-14,22.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.75,2026-01-17,139.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.75,2026-01-24,97.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.75,2026-01-31,64.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.75,2026-02-07,40.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.75,2026-02-14,24.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.8,2026-01-17,145.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.8,2026-01-24,103.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.8,2026-01-31,69.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.8,2026-02-07,43.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.8,2026-02-14,27.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.85,2026-01-17,150.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.85,2026-01-24,110.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.85,2026-01-31,75.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.85,2026-02-07,48.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.85,2026-02-14,30.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.9,2026-01-17,159.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.9,2026-01-24,116.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.9,2026-01-31,83.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.9,2026-02-07,56.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.9,2026-02-14,34.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.95,2026-01-17,170.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.95,2026-01-24,125.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.95,2026-01-31,91.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.95,2026-02-07,63.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.95,2026-02-14,41.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.975,2026-01-17,177.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.975,2026-01-24,134.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.975,2026-01-31,97.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.975,2026-02-07,69.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.975,2026-02-14,47.0
05,2026-01-24,-1,wk inc flu hosp,quantile,0.99,2026-01-17,190.0
05,2026-01-24,0,wk inc flu hosp,quantile,0.99,2026-01-24,144.0
05,2026-01-24,1,wk inc flu hosp,quantile,0.99,2026-01-31,104.0
05,2026-01-24,2,wk inc flu hosp,quantile,0.99,2026-02-07,74.0
05,2026-01-24,3,wk inc flu hosp,quantile,0.99,2026-02-14,51.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.01,2026-01-17,908.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.01,2026-01-24,709.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.01,2026-01-31,472.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.01,2026-02-07,303.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.01,2026-02-14,181.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.025,2026-01-17,940.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.025,2026-01-24,744.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.025,2026-01-31,530.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.025,2026-02-07,358.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.025,2026-02-14,207.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.05,2026-01-17,972.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.05,2026-01-24,802.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.05,2026-01-31,599.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.05,2026-02-07,391.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.05,2026-02-14,234.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.1,2026-01-17,1047.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.1,2026-01-24,886.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.1,2026-01-31,668.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.1,2026-02-07,466.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.1,2026-02-14,298.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.15,2026-01-17,1091.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.15,2026-01-24,951.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.15,2026-01-31,738.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.15,2026-02-07,516.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.15,2026-02-14,336.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.2,2026-01-17,1133.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.2,2026-01-24,1010.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.2,2026-01-31,798.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.2,2026-02-07,592.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.2,2026-02-14,392.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.25,2026-01-17,1167.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.25,2026-01-24,1063.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.25,2026-01-31,860.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.25,2026-02-07,636.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.25,2026-02-14,429.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.3,2026-01-17,1203.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.3,2026-01-24,1113.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.3,2026-01-31,918.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.3,2026-02-07,678.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.3,2026-02-14,461.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.35,2026-01-17,1235.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.35,2026-01-24,1143.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.35,2026-01-31,970.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.35,2026-02-07,718.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.35,2026-02-14,500.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.4,2026-01-17,1265.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.4,2026-01-24,1196.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.4,2026-01-31,1014.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.4,2026-02-07,775.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.4,2026-02-14,539.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.45,2026-01-17,1306.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.45,2026-01-24,1237.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.45,2026-01-31,1050.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.45,2026-02-07,812.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.45,2026-02-14,589.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.5,2026-01-17,1354.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.5,2026-01-24,1278.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.5,2026-01-31,1092.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.5,2026-02-07,862.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.5,2026-02-14,626.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.55,2026-01-17,1392.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.55,2026-01-24,1320.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.55,2026-01-31,1161.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.55,2026-02-07,912.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.55,2026-02-14,657.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.6,2026-01-17,1428.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.6,2026-01-24,1366.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.6,2026-01-31,1213.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.6,2026-02-07,965.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.6,2026-02-14,687.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.65,2026-01-17,1455.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.65,2026-01-24,1428.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.65,2026-01-31,1262.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.65,2026-02-07,1012.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.65,2026-02-14,738.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.7,2026-01-17,1495.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.7,2026-01-24,1474.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.7,2026-01-31,1326.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.7,2026-02-07,1068.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.7,2026-02-14,800.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.75,2026-01-17,1545.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.75,2026-01-24,1516.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.75,2026-01-31,1376.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.75,2026-02-07,1134.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.75,2026-02-14,856.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.8,2026-01-17,1585.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.8,2026-01-24,1578.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.8,2026-01-31,1448.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.8,2026-02-07,1232.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.8,2026-02-14,938.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.85,2026-01-17,1634.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.85,2026-01-24,1632.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.85,2026-01-31,1529.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.85,2026-02-07,1319.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.85,2026-02-14,1004.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.9,2026-01-17,1684.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.9,2026-01-24,1692.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.9,2026-01-31,1608.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.9,2026-02-07,1409.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.9,2026-02-14,1137.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.95,2026-01-17,1732.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.95,2026-01-24,1768.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.95,2026-01-31,1712.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.95,2026-02-07,1569.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.95,2026-02-14,1357.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.975,2026-01-17,1767.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.975,2026-01-24,1806.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.975,2026-01-31,1797.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.975,2026-02-07,1654.0
06,2026-01-24,3,wk inc flu hosp,quantile,0.975,2026-02-14,1445.0
06,2026-01-24,-1,wk inc flu hosp,quantile,0.99,2026-01-17,1796.0
06,2026-01-24,0,wk inc flu hosp,quantile,0.99,2026-01-24,1853.0
06,2026-01-24,1,wk inc flu hosp,quantile,0.99,2026-01-31,1926.0
06,2026-01-24,2,wk inc flu hosp,quantile,0.99,2026-02-07,1857.0
