"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-01-11,"wk inc flu hosp",2024-12-14,"08","Colorado",127,2.16074220644105
2025-01-11,"wk inc flu hosp",2024-12-14,"09","Connecticut",24,0.663501029532431
2025-01-11,"wk inc flu hosp",2024-12-14,"10","Delaware",15,1.4536433146944
2025-01-11,"wk inc flu hosp",2024-12-14,"11","District of Columbia",6,0.883688870822361
2025-01-11,"wk inc flu hosp",2024-12-14,"12","Florida",865,3.82561798325273
2025-01-11,"wk inc flu hosp",2024-12-14,"13","Georgia",214,1.94029917055837
2025-01-11,"wk inc flu hosp",2024-12-14,"15","Hawaii",34,2.36911014829236
2025-01-11,"wk inc flu hosp",2024-12-14,"16","Idaho",107,5.44605201946735
2025-01-11,"wk inc flu hosp",2024-12-14,"17","Illinois",239,1.90442966355581
2025-01-11,"wk inc flu hosp",2024-12-14,"18","Indiana",140,2.0401623444613
2025-01-11,"wk inc flu hosp",2024-12-14,"19","Iowa",23,0.71718027168036
2025-01-11,"wk inc flu hosp",2024-12-14,"20","Kansas",88,2.9926415026325
2025-01-11,"wk inc flu hosp",2024-12-14,"21","Kentucky",79,1.74541122551287
2025-01-11,"wk inc flu hosp",2024-12-14,"22","Louisiana",252,5.50970330903598
2025-01-11,"wk inc flu hosp",2024-12-14,"23","Maine",2,0.143295011470766
2025-01-11,"wk inc flu hosp",2024-12-14,"24","Maryland",73,1.18118141765394
2025-01-11,"wk inc flu hosp",2024-12-14,"25","Massachusetts",126,1.79964032902567
2025-01-11,"wk inc flu hosp",2024-12-14,"26","Michigan",170,1.69368914487727
2025-01-11,"wk inc flu hosp",2024-12-14,"27","Minnesota",118,2.0564961314345
2025-01-11,"wk inc flu hosp",2024-12-14,"28","Mississippi",61,2.07504872962795
2025-01-11,"wk inc flu hosp",2024-12-14,"29","Missouri",84,1.35567923080052
2025-01-11,"wk inc flu hosp",2024-12-14,"30","Montana",6,0.529655406192731
2025-01-11,"wk inc flu hosp",2024-12-14,"31","Nebraska",19,0.960382211901764
2025-01-11,"wk inc flu hosp",2024-12-14,"32","Nevada",108,3.38115369973351
2025-01-11,"wk inc flu hosp",2024-12-14,"33","New Hampshire",22,1.56912643878196
2025-01-11,"wk inc flu hosp",2024-12-14,"34","New Jersey",174,1.87281215984646
2025-01-11,"wk inc flu hosp",2024-12-14,"35","New Mexico",108,5.10790206638286
2025-01-11,"wk inc flu hosp",2024-12-14,"36","New York",426,2.17666597721879
2025-01-11,"wk inc flu hosp",2024-12-14,"37","North Carolina",173,1.59660508231699
2025-01-11,"wk inc flu hosp",2024-12-14,"38","North Dakota",0,0
2025-01-11,"wk inc flu hosp",2024-12-14,"39","Ohio",151,1.28118812805263
2025-01-11,"wk inc flu hosp",2024-12-14,"40","Oklahoma",57,1.40607979034117
2025-01-11,"wk inc flu hosp",2024-12-14,"41","Oregon",192,4.53540664408727
2025-01-11,"wk inc flu hosp",2024-12-14,"42","Pennsylvania",267,2.0599176819862
2025-01-11,"wk inc flu hosp",2024-12-14,"44","Rhode Island",28,2.55483310552738
2025-01-11,"wk inc flu hosp",2024-12-14,"45","South Carolina",77,1.43294336803103
2025-01-11,"wk inc flu hosp",2024-12-14,"46","South Dakota",8,0.870210308076204
2025-01-11,"wk inc flu hosp",2024-12-14,"47","Tennessee",215,3.01691337768149
2025-01-11,"wk inc flu hosp",2024-12-14,"48","Texas",708,2.32106026819851
2025-01-11,"wk inc flu hosp",2024-12-14,"49","Utah",87,2.54554625959773
2025-01-11,"wk inc flu hosp",2024-12-14,"50","Vermont",8,1.23558993241323
2025-01-11,"wk inc flu hosp",2024-12-14,"51","Virginia",140,1.60629705159587
2025-01-11,"wk inc flu hosp",2024-12-14,"53","Washington",181,2.31668731632893
2025-01-11,"wk inc flu hosp",2024-12-14,"54","West Virginia",21,1.18639308818686
2025-01-11,"wk inc flu hosp",2024-12-14,"55","Wisconsin",66,1.11657084176753
2025-01-11,"wk inc flu hosp",2024-12-14,"56","Wyoming",31,5.30770113191007
2025-01-11,"wk inc flu hosp",2024-12-14,"72","Puerto Rico",371,11.5731678443119
2025-01-11,"wk inc flu hosp",2024-12-14,"US","US",9136,2.72785717697029
2025-01-11,"wk inc flu hosp",2024-12-21,"01","Alabama",437,8.55442375287464
2025-01-11,"wk inc flu hosp",2024-12-21,"02","Alaska",18,2.45430225550377
2025-01-11,"wk inc flu hosp",2024-12-21,"04","Arizona",1507,20.2789697260684
2025-01-11,"wk inc flu hosp",2024-12-21,"05","Arkansas",58,1.89064755330648
2025-01-11,"wk inc flu hosp",2024-12-21,"06","California",2431,6.23890147291199
2025-01-11,"wk inc flu hosp",2024-12-21,"08","Colorado",179,3.04545555081062
2025-01-11,"wk inc flu hosp",2024-12-21,"09","Connecticut",41,1.13348092545124
2025-01-11,"wk inc flu hosp",2024-12-21,"10","Delaware",43,4.16711083545727
2025-01-11,"wk inc flu hosp",2024-12-21,"11","District of Columbia",19,2.79834809093748
2025-01-11,"wk inc flu hosp",2024-12-21,"12","Florida",1234,5.4575868107906
2025-01-11,"wk inc flu hosp",2024-12-21,"13","Georgia",388,3.5179255989563
2025-01-11,"wk inc flu hosp",2024-12-21,"15","Hawaii",42,2.9265478302435
2025-01-11,"wk inc flu hosp",2024-12-21,"16","Idaho",185,9.41607124861177
2025-01-11,"wk inc flu hosp",2024-12-21,"17","Illinois",488,3.88854257663278
2025-01-11,"wk inc flu hosp",2024-12-21,"18","Indiana",275,4.00746174804899
2025-01-11,"wk inc flu hosp",2024-12-21,"19","Iowa",42,1.30963353959022
2025-01-11,"wk inc flu hosp",2024-12-21,"20","Kansas",120,4.08087477631705
2025-01-11,"wk inc flu hosp",2024-12-21,"21","Kentucky",193,4.2641059053669
2025-01-11,"wk inc flu hosp",2024-12-21,"22","Louisiana",417,9.11724714233335
2025-01-11,"wk inc flu hosp",2024-12-21,"23","Maine",10,0.716475057353828
2025-01-11,"wk inc flu hosp",2024-12-21,"24","Maryland",131,2.11965432483104
2025-01-11,"wk inc flu hosp",2024-12-21,"25","Massachusetts",137,1.95675178632156
2025-01-11,"wk inc flu hosp",2024-12-21,"26","Michigan",187,1.863058059365
2025-01-11,"wk inc flu hosp",2024-12-21,"27","Minnesota",268,4.67068612902073
2025-01-11,"wk inc flu hosp",2024-12-21,"28","Mississippi",94,3.19761607516439
2025-01-11,"wk inc flu hosp",2024-12-21,"29","Missouri",245,3.95406442316817
2025-01-11,"wk inc flu hosp",2024-12-21,"30","Montana",27,2.38344932786729
2025-01-11,"wk inc flu hosp",2024-12-21,"31","Nebraska",78,3.94262171201777
2025-01-11,"wk inc flu hosp",2024-12-21,"32","Nevada",197,6.16747480414354
2025-01-11,"wk inc flu hosp",2024-12-21,"33","New Hampshire",24,1.71177429685305
2025-01-11,"wk inc flu hosp",2024-12-21,"34","New Jersey",335,3.60570157211818
2025-01-11,"wk inc flu hosp",2024-12-21,"35","New Mexico",207,9.79014562723382
2025-01-11,"wk inc flu hosp",2024-12-21,"36","New York",740,3.78106296512184
2025-01-11,"wk inc flu hosp",2024-12-21,"37","North Carolina",292,2.6948478846044
2025-01-11,"wk inc flu hosp",2024-12-21,"38","North Dakota",8,1.02050448639285
2025-01-11,"wk inc flu hosp",2024-12-21,"39","Ohio",298,2.52843749774625
2025-01-11,"wk inc flu hosp",2024-12-21,"40","Oklahoma",104,2.5654789157102
2025-01-11,"wk inc flu hosp",2024-12-21,"41","Oregon",384,9.07081328817454
2025-01-11,"wk inc flu hosp",2024-12-21,"42","Pennsylvania",365,2.81599233679762
2025-01-11,"wk inc flu hosp",2024-12-21,"44","Rhode Island",23,2.09861290811178
2025-01-11,"wk inc flu hosp",2024-12-21,"45","South Carolina",160,2.97754466084371
2025-01-11,"wk inc flu hosp",2024-12-21,"46","South Dakota",13,1.41409175062383
2025-01-11,"wk inc flu hosp",2024-12-21,"47","Tennessee",372,5.21996175115123
2025-01-11,"wk inc flu hosp",2024-12-21,"48","Texas",1167,3.82581544207297
2025-01-11,"wk inc flu hosp",2024-12-21,"49","Utah",163,4.7692418426946
2025-01-11,"wk inc flu hosp",2024-12-21,"50","Vermont",8,1.23558993241323
2025-01-11,"wk inc flu hosp",2024-12-21,"51","Virginia",187,2.14555391891734
2025-01-11,"wk inc flu hosp",2024-12-21,"53","Washington",412,5.27334350457194
2025-01-11,"wk inc flu hosp",2024-12-21,"54","West Virginia",37,2.09031163156732
2025-01-11,"wk inc flu hosp",2024-12-21,"55","Wisconsin",113,1.91170462302623
2025-01-11,"wk inc flu hosp",2024-12-21,"56","Wyoming",14,2.39702631763681
2025-01-11,"wk inc flu hosp",2024-12-21,"72","Puerto Rico",352,10.9804719169752
2025-01-11,"wk inc flu hosp",2024-12-21,"US","US",15269,4.55906865533705
2025-01-11,"wk inc flu hosp",2024-12-28,"01","Alabama",667,13.0567520438613
2025-01-11,"wk inc flu hosp",2024-12-28,"02","Alaska",19,2.59065238080954
2025-01-11,"wk inc flu hosp",2024-12-28,"04","Arizona",2295,30.882704393714
2025-01-11,"wk inc flu hosp",2024-12-28,"05","Arkansas",125,4.07467145109156
2025-01-11,"wk inc flu hosp",2024-12-28,"06","California",3442,8.83352483330443
2025-01-11,"wk inc flu hosp",2024-12-28,"08","Colorado",475,8.08151612645276
2025-01-11,"wk inc flu hosp",2024-12-28,"09","Connecticut",148,4.09158968211666
2025-01-11,"wk inc flu hosp",2024-12-28,"10","Delaware",96,9.30331721404413
2025-01-11,"wk inc flu hosp",2024-12-28,"11","District of Columbia",33,4.86028878952298
2025-01-11,"wk inc flu hosp",2024-12-28,"12","Florida",2026,8.96034917233529
2025-01-11,"wk inc flu hosp",2024-12-28,"13","Georgia",772,6.99958392369656
2025-01-11,"wk inc flu hosp",2024-12-28,"15","Hawaii",57,3.9717434839019
2025-01-11,"wk inc flu hosp",2024-12-28,"16","Idaho",333,16.9489282475012
2025-01-11,"wk inc flu hosp",2024-12-28,"17","Illinois",1136,9.05201714560417
2025-01-11,"wk inc flu hosp",2024-12-28,"18","Indiana",586,8.53953667038802
2025-01-11,"wk inc flu hosp",2024-12-28,"19","Iowa",116,3.61708310934442
2025-01-11,"wk inc flu hosp",2024-12-28,"20","Kansas",224,7.61763291579183
2025-01-11,"wk inc flu hosp",2024-12-28,"21","Kentucky",475,10.4945611660584
2025-01-11,"wk inc flu hosp",2024-12-28,"22","Louisiana",591,12.9215660938106
2025-01-11,"wk inc flu hosp",2024-12-28,"23","Maine",30,2.14942517206148
2025-01-11,"wk inc flu hosp",2024-12-28,"24","Maryland",178,2.88014099099179
2025-01-11,"wk inc flu hosp",2024-12-28,"25","Massachusetts",256,3.65641209706803
2025-01-11,"wk inc flu hosp",2024-12-28,"26","Michigan",441,4.3936288993581
2025-01-11,"wk inc flu hosp",2024-12-28,"27","Minnesota",725,12.6352516550001
2025-01-11,"wk inc flu hosp",2024-12-28,"28","Mississippi",212,7.21164476526436
2025-01-11,"wk inc flu hosp",2024-12-28,"29","Missouri",606,9.78025730791801
2025-01-11,"wk inc flu hosp",2024-12-28,"30","Montana",60,5.29655406192731
2025-01-11,"wk inc flu hosp",2024-12-28,"31","Nebraska",129,6.52048975449092
2025-01-11,"wk inc flu hosp",2024-12-28,"32","Nevada",235,7.35713999479052
2025-01-11,"wk inc flu hosp",2024-12-28,"33","New Hampshire",53,3.78016823888381
2025-01-11,"wk inc flu hosp",2024-12-28,"34","New Jersey",723,7.78185742281027
2025-01-11,"wk inc flu hosp",2024-12-28,"35","New Mexico",226,10.6887580278012
2025-01-11,"wk inc flu hosp",2024-12-28,"36","New York",1539,7.86358905854394
2025-01-11,"wk inc flu hosp",2024-12-28,"37","North Carolina",608,5.61119011588861
2025-01-11,"wk inc flu hosp",2024-12-28,"38","North Dakota",22,2.80638733758033
2025-01-11,"wk inc flu hosp",2024-12-28,"39","Ohio",698,5.92231333364727
2025-01-11,"wk inc flu hosp",2024-12-28,"40","Oklahoma",283,6.98106281871142
2025-01-11,"wk inc flu hosp",2024-12-28,"41","Oregon",548,12.9448064633324
2025-01-11,"wk inc flu hosp",2024-12-28,"42","Pennsylvania",1005,7.75362273556605
2025-01-11,"wk inc flu hosp",2024-12-28,"44","Rhode Island",45,4.10598177674043
2025-01-11,"wk inc flu hosp",2024-12-28,"45","South Carolina",327,6.08535690059932
2025-01-11,"wk inc flu hosp",2024-12-28,"46","South Dakota",33,3.58961752081434
2025-01-11,"wk inc flu hosp",2024-12-28,"47","Tennessee",747,10.4820199680376
2025-01-11,"wk inc flu hosp",2024-12-28,"48","Texas",2037,6.67796577163895
2025-01-11,"wk inc flu hosp",2024-12-28,"49","Utah",287,8.3973767414316
2025-01-11,"wk inc flu hosp",2024-12-28,"50","Vermont",19,2.93452608948142
2025-01-11,"wk inc flu hosp",2024-12-28,"51","Virginia",349,4.00426907862113
2025-01-11,"wk inc flu hosp",2024-12-28,"53","Washington",525,6.71967315509774
2025-01-11,"wk inc flu hosp",2024-12-28,"54","West Virginia",102,5.76248071405045
2025-01-11,"wk inc flu hosp",2024-12-28,"55","Wisconsin",253,4.28018822677554
2025-01-11,"wk inc flu hosp",2024-12-28,"56","Wyoming",90,15.4094548990938
2025-01-11,"wk inc flu hosp",2024-12-28,"72","Puerto Rico",26,0.811057584776574
2025-01-11,"wk inc flu hosp",2024-12-28,"US","US",27037,8.07279712059388
2025-01-11,"wk inc flu hosp",2025-01-04,"01","Alabama",690,13.50698487296
2025-01-11,"wk inc flu hosp",2025-01-04,"02","Alaska",62,8.45370776895744
2025-01-11,"wk inc flu hosp",2025-01-04,"04","Arizona",2831,38.0953970102851
2025-01-11,"wk inc flu hosp",2025-01-04,"05","Arkansas",208,6.78025329461635
2025-01-11,"wk inc flu hosp",2025-01-04,"06","California",3598,9.23388214707419
2025-01-11,"wk inc flu hosp",2025-01-04,"08","Colorado",760,12.9304258023244
2025-01-11,"wk inc flu hosp",2025-01-04,"09","Connecticut",290,8.01730410685021
2025-01-11,"wk inc flu hosp",2025-01-04,"10","Delaware",185,17.9282675478975
2025-01-11,"wk inc flu hosp",2025-01-04,"11","District of Columbia",96,14.1390219331578
2025-01-11,"wk inc flu hosp",2025-01-04,"12","Florida",2472,10.9328643405789
2025-01-11,"wk inc flu hosp",2025-01-04,"13","Georgia",1103,10.0007008650742
2025-01-11,"wk inc flu hosp",2025-01-04,"15","Hawaii",62,4.32014203512136
2025-01-11,"wk inc flu hosp",2025-01-04,"16","Idaho",238,12.113648417133
2025-01-11,"wk inc flu hosp",2025-01-04,"17","Illinois",1551,12.3588720007324
2025-01-11,"wk inc flu hosp",2025-01-04,"18","Indiana",806,11.7455060688272
2025-01-11,"wk inc flu hosp",2025-01-04,"19","Iowa",165,5.14498890553301
2025-01-11,"wk inc flu hosp",2025-01-04,"20","Kansas",348,11.8345368513194
2025-01-11,"wk inc flu hosp",2025-01-04,"21","Kentucky",632,13.963289804103
2025-01-11,"wk inc flu hosp",2025-01-04,"22","Louisiana",604,13.2057968200704
2025-01-11,"wk inc flu hosp",2025-01-04,"23","Maine",88,6.30498050471369
2025-01-11,"wk inc flu hosp",2025-01-04,"24","Maryland",407,6.58549091760483
2025-01-11,"wk inc flu hosp",2025-01-04,"25","Massachusetts",520,7.42708707216943
2025-01-11,"wk inc flu hosp",2025-01-04,"26","Michigan",564,5.61906281006342
2025-01-11,"wk inc flu hosp",2025-01-04,"27","Minnesota",1358,23.667133444814
2025-01-11,"wk inc flu hosp",2025-01-04,"28","Mississippi",268,9.1166075334474
2025-01-11,"wk inc flu hosp",2025-01-04,"29","Missouri",824,13.2985676926146
2025-01-11,"wk inc flu hosp",2025-01-04,"30","Montana",69,6.09103717121641
2025-01-11,"wk inc flu hosp",2025-01-04,"31","Nebraska",181,9.14890422916944
2025-01-11,"wk inc flu hosp",2025-01-04,"32","Nevada",358,11.2078983750426
2025-01-11,"wk inc flu hosp",2025-01-04,"33","New Hampshire",371,26.4611776721867
2025-01-11,"wk inc flu hosp",2025-01-04,"34","New Jersey",1350,14.5304391712225
2025-01-11,"wk inc flu hosp",2025-01-04,"35","New Mexico",291,13.7629583455316
2025-01-11,"wk inc flu hosp",2025-01-04,"36","New York",2500,12.7738613686549
2025-01-11,"wk inc flu hosp",2025-01-04,"37","North Carolina",910,8.3983273116096
2025-01-11,"wk inc flu hosp",2025-01-04,"38","North Dakota",56,7.14353140474994
2025-01-11,"wk inc flu hosp",2025-01-04,"39","Ohio",1286,10.9113108124218
2025-01-11,"wk inc flu hosp",2025-01-04,"40","Oklahoma",404,9.96589886487425
2025-01-11,"wk inc flu hosp",2025-01-04,"41","Oregon",534,12.6140997288677
2025-01-11,"wk inc flu hosp",2025-01-04,"42","Pennsylvania",1675,12.9227045592768
2025-01-11,"wk inc flu hosp",2025-01-04,"44","Rhode Island",88,8.02947547451463
2025-01-11,"wk inc flu hosp",2025-01-04,"45","South Carolina",493,9.17455948622467
2025-01-11,"wk inc flu hosp",2025-01-04,"46","South Dakota",45,4.89493298292865
2025-01-11,"wk inc flu hosp",2025-01-04,"47","Tennessee",1058,14.8460202492419
2025-01-11,"wk inc flu hosp",2025-01-04,"48","Texas",2512,8.23517428490772
2025-01-11,"wk inc flu hosp",2025-01-04,"49","Utah",387,11.3232919823485
2025-01-11,"wk inc flu hosp",2025-01-04,"50","Vermont",33,5.09680847120458
2025-01-11,"wk inc flu hosp",2025-01-04,"51","Virginia",624,7.15949542997015
2025-01-11,"wk inc flu hosp",2025-01-04,"53","Washington",491,6.28449432219617
2025-01-11,"wk inc flu hosp",2025-01-04,"54","West Virginia",198,11.1859919743332
2025-01-11,"wk inc flu hosp",2025-01-04,"55","Wisconsin",386,6.53024765033738
2025-01-11,"wk inc flu hosp",2025-01-04,"56","Wyoming",121,20.7171560310038
2025-01-11,"wk inc flu hosp",2025-01-04,"72","Puerto Rico",1066,33.2533609758395
2025-01-11,"wk inc flu hosp",2025-01-04,"US","US",38220,11.411854345863
2025-01-11,"wk inc flu hosp",2025-01-11,"01","Alabama",469,9.18083464553365
2025-01-11,"wk inc flu hosp",2025-01-11,"02","Alaska",36,4.90860451100755
2025-01-11,"wk inc flu hosp",2025-01-11,"04","Arizona",1461,19.6599699865865
2025-01-11,"wk inc flu hosp",2025-01-11,"05","Arkansas",110,3.58571087696057
2025-01-11,"wk inc flu hosp",2025-01-11,"06","California",2981,7.65041764325407
2025-01-11,"wk inc flu hosp",2025-01-11,"08","Colorado",495,8.42179048967182
2025-01-11,"wk inc flu hosp",2025-01-11,"09","Connecticut",277,7.65790771585347
2025-01-11,"wk inc flu hosp",2025-01-11,"10","Delaware",74,7.17130701915902
2025-01-11,"wk inc flu hosp",2025-01-11,"11","District of Columbia",40,5.89125913881574
2025-01-11,"wk inc flu hosp",2025-01-11,"12","Florida",2280,10.0837098286893
2025-01-11,"wk inc flu hosp",2025-01-11,"13","Georgia",793,7.18998711333079
2025-01-11,"wk inc flu hosp",2025-01-11,"15","Hawaii",58,4.04142319414579
2025-01-11,"wk inc flu hosp",2025-01-11,"16","Idaho",141,7.17657322191491
2025-01-11,"wk inc flu hosp",2025-01-11,"17","Illinois",1285,10.2392975634695
2025-01-11,"wk inc flu hosp",2025-01-11,"18","Indiana",497,7.24257632283762
2025-01-11,"wk inc flu hosp",2025-01-11,"19","Iowa",248,7.73307423377083
2025-01-11,"wk inc flu hosp",2025-01-11,"20","Kansas",225,7.65164020559447
2025-01-11,"wk inc flu hosp",2025-01-11,"21","Kentucky",397,8.77124375352673
2025-01-11,"wk inc flu hosp",2025-01-11,"22","Louisiana",458,10.0136671251527
2025-01-11,"wk inc flu hosp",2025-01-11,"23","Maine",92,6.59157052765522
2025-01-11,"wk inc flu hosp",2025-01-11,"24","Maryland",348,5.63083744306261
2025-01-11,"wk inc flu hosp",2025-01-11,"25","Massachusetts",505,7.21284417585685
2025-01-11,"wk inc flu hosp",2025-01-11,"26","Michigan",449,4.47333191794056
2025-01-11,"wk inc flu hosp",2025-01-11,"27","Minnesota",1406,24.5036742440416
2025-01-11,"wk inc flu hosp",2025-01-11,"28","Mississippi",216,7.3477135344203
2025-01-11,"wk inc flu hosp",2025-01-11,"29","Missouri",474,7.64990423094577
2025-01-11,"wk inc flu hosp",2025-01-11,"30","Montana",57,5.03172635883094
2025-01-11,"wk inc flu hosp",2025-01-11,"31","Nebraska",165,8.34016131388374
2025-01-11,"wk inc flu hosp",2025-01-11,"32","Nevada",234,7.32583301608928
2025-01-11,"wk inc flu hosp",2025-01-11,"33","New Hampshire",69,4.92135110345251
2025-01-11,"wk inc flu hosp",2025-01-11,"34","New Jersey",1074,11.5597716073281
2025-01-11,"wk inc flu hosp",2025-01-11,"35","New Mexico",213,10.0739179642551
2025-01-11,"wk inc flu hosp",2025-01-11,"36","New York",2077,10.6125240250785
2025-01-11,"wk inc flu hosp",2025-01-11,"37","North Carolina",730,6.737119711511
2025-01-11,"wk inc flu hosp",2025-01-11,"38","North Dakota",36,4.59227018876782
2025-01-11,"wk inc flu hosp",2025-01-11,"39","Ohio",941,7.98409290395713
2025-01-11,"wk inc flu hosp",2025-01-11,"40","Oklahoma",160,3.94689063955416
2025-01-11,"wk inc flu hosp",2025-01-11,"41","Oregon",315,7.44090152545568
2025-01-11,"wk inc flu hosp",2025-01-11,"42","Pennsylvania",1587,12.2437803794461
2025-01-11,"wk inc flu hosp",2025-01-11,"44","Rhode Island",64,5.83961852691973
2025-01-11,"wk inc flu hosp",2025-01-11,"45","South Carolina",404,7.51830026863036
2025-01-11,"wk inc flu hosp",2025-01-11,"46","South Dakota",46,5.00370927143817
2025-01-11,"wk inc flu hosp",2025-01-11,"47","Tennessee",675,9.47170479039538
2025-01-11,"wk inc flu hosp",2025-01-11,"48","Texas",1959,6.42225574209165
2025-01-11,"wk inc flu hosp",2025-01-11,"49","Utah",256,7.49034301674735
2025-01-11,"wk inc flu hosp",2025-01-11,"50","Vermont",30,4.63346224654962
2025-01-11,"wk inc flu hosp",2025-01-11,"51","Virginia",423,4.85331180589323
2025-01-11,"wk inc flu hosp",2025-01-11,"53","Washington",529,6.77087066485086
2025-01-11,"wk inc flu hosp",2025-01-11,"54","West Virginia",144,8.13526689042417
2025-01-11,"wk inc flu hosp",2025-01-11,"55","Wisconsin",383,6.47949443025704
2025-01-11,"wk inc flu hosp",2025-01-11,"56","Wyoming",62,10.6154022638201
2025-01-11,"wk inc flu hosp",2025-01-11,"72","Puerto Rico",1434,44.7329452526772
2025-01-11,"wk inc flu hosp",2025-01-11,"US","US",29883,8.92256523855112
2025-03-22,"wk inc flu hosp",2024-11-02,"01","Alabama",13,0.254479425142724
2025-03-22,"wk inc flu hosp",2024-11-02,"02","Alaska",8,1.09080100244612
2025-03-22,"wk inc flu hosp",2024-11-02,"04","Arizona",129,1.73589057376432
