geo_value,forecast_date,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.2,10.458132268016833
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.25,11.62110561993644
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.3,12.89042764391092
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.35,13.055294915455407
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.4,13.857995929801424
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.45,13.970998402061845
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.5,14.304916318117389
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.55,16.844603813272442
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.6,24.71210411223998
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.65,38.87681162926134
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.7,49.428596300569886
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.75,64.87335754992377
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.8,91.61266315222554
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.85,148.49477999558735
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.9,218.7595794410474
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.95,321.78445971402846
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.975,392.7823033902187
ar,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,05,quantile,0.99,444.67077232478204
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.01,4.759236372765639
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.025,5.197091470675796
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.05,5.731574996895587
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.1,7.309574410439744
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.15,10.654487490997822
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.2,12.173151140437886
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.25,14.3207490559829
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.3,16.624961434020182
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.35,18.978355818469655
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.4,20.03385850716254
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.45,20.0340401619894
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.5,21.17333056999747
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.55,31.426241344820887
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.6,51.527687782805096
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.65,68.44006045286258
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.7,86.24360942179565
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.75,109.37037982417367
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.8,146.14900882108347
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.85,220.08001508151702
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.9,291.8480443018177
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.95,380.0524826297648
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.975,428.88125192498507
ar,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,05,quantile,0.99,463.8330962839285
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.01,4.7841483128169475
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.025,5.180155115165781
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.05,5.703535286782767
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.1,6.734913473934238
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.15,10.36960148668511
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.2,12.678269939482169
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.25,16.92057215375669
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.3,22.668922552141005
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.35,26.296128309057124
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.4,27.948632644936808
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.45,28.32519646820433
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.5,30.070041114262033
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.55,47.458308669322236
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.6,82.60085553646294
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.65,106.2964627773803
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.7,126.41858473683918
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.75,160.16505672556443
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.8,214.86436146864892
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.85,284.04611871658426
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.9,344.3715042822302
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.95,412.16913747490975
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.975,445.9885648488045
ar,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,05,quantile,0.99,471.19883083890517
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.01,4.795976006086169
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.025,5.052121959412103
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.05,5.605742905754425
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.1,6.472060960955908
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.15,9.100439059614445
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.2,12.321240750038378
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.25,14.79389338218599
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.3,21.411754617780414
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.35,29.515074300207946
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.4,37.17988512305715
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.45,40.22653874467038
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.5,44.417014691267674
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.55,78.25923747331781
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.6,129.9516925969508
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.65,154.453121429356
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.7,171.47773113001583
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.75,186.66826375517516
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.8,222.5909896127744
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.85,277.7655229385284
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.9,347.5718908695928
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.95,432.93432762863125
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.975,460.3204487237066
ar,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,05,quantile,0.99,475.97053838585396
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.01,161.76081140773894
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.025,254.52566466349035
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.05,329.58203744020955
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.1,393.36162099820854
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.15,421.6016792766796
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.2,434.8096732664027
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.25,443.83032101647
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.3,451.2416136965623
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.35,455.97313148176806
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.4,460.10221655235864
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.45,462.62654196720484
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.5,465.1899764471263
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.55,465.695851112629
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.6,465.78964258345025
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.65,466.58237310339433
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.7,469.2444215609432
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.75,472.8007710916178
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.8,475.8684866474414
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.85,483.5202469324899
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.9,514.6559436409954
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.95,568.31280252622
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.975,640.768239040124
az,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,04,quantile,0.99,750.2465260540374
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.01,128.0304994772432
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.025,162.90929943930118
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.05,213.3410488479403
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.1,292.42755782077904
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.15,352.27964914681684
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.2,409.99709180387583
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.25,446.802331055796
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.3,481.6460904638439
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.35,503.0329730421086
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.4,519.6327818405347
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.45,534.4432704372379
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.5,542.150153533125
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.55,544.494548617556
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.6,545.1651227005651
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.65,547.8086545811069
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.7,548.3951544502956
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.75,551.8490688183796
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.8,561.5113639676456
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.85,629.0597235790221
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.9,674.4431487001285
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.95,797.6825305464793
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.975,893.6253143789088
az,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,04,quantile,0.99,965.3785014791745
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.01,115.24586362572852
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.025,134.25258293636347
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.05,175.03036923984766
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.1,261.68189393980157
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.15,325.0468216265072
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.2,399.3509908874731
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.25,443.416599570846
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.3,485.8908018611301
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.35,531.7897773829134
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.4,565.7513836707259
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.45,599.7668119772306
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.5,607.4042096026301
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.55,611.2677901740866
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.6,611.4721227889356
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.65,618.6949026653177
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.7,624.732500298125
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.75,632.3533904851869
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.8,689.4258289874908
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.85,718.8255945730814
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.9,816.6081113633662
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.95,968.7101798147189
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.975,1053.6019383353037
az,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,04,quantile,0.99,1115.3402449993505
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.01,109.03626965450849
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.025,118.97104764629168
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.05,144.82461727965534
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.1,226.55585587033463
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.15,298.17485786617283
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.2,346.8371813984899
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.25,406.5466809360715
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.3,471.1688194375341
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.35,520.0760927958709
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.4,592.5442362375935
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.45,634.1116487322678
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.5,641.6218691652562
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.55,646.0091925449245
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.6,646.3220926952297
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.65,659.468400637981
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.7,685.4090567987458
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.75,690.8108483191836
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.8,733.1315785227066
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.85,775.0592013533217
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.9,877.0412982520753
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.95,1011.2271904044381
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.975,1075.849609820076
az,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,04,quantile,0.99,1125.284882066389
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.01,104.83954400750585
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.025,108.01898741003097
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.05,119.71120869670611
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.1,213.9883279456797
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.15,257.31843232407584
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.2,288.9541855465932
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.25,349.36697287978586
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.3,385.40318885817464
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.35,444.0313568396725
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.4,524.8850485083694
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.45,595.0432890021181
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.5,606.6618442107323
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.55,619.8128221833294
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.6,622.5300267934124
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.65,663.2222550207027
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.7,669.2200024905824
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.75,725.8772505109271
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.8,746.9234231614759
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.85,819.54246175229855
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.9,921.2488001235319
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.95,1042.5639726598877
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.975,1097.4467165464164
az,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,04,quantile,0.99,1131.677891469319
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.01,144.74239882863057
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.025,201.852527433996
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.05,250.11666454438858
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.1,298.6567306476777
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.15,324.39841834794504
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.2,342.45513588526717
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.25,355.8792853864766
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.3,364.08284423508775
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.35,369.6953438805395
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.4,375.4187228215043
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.45,378.7709108800235
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.5,385.87193069081684
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.55,395.4097480369314
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.6,402.8379916447809
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.65,413.86422464937925
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.7,431.8574787738143
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.75,465.5961136490342
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.8,506.80316333753603
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.85,631.4057215810393
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.9,810.4783708223159
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.95,1286.363509918554
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.975,1920.2308015554813
ca,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,06,quantile,0.99,2790.6588456716136
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.01,93.51649086822177
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.025,121.51013323860387
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.05,168.64199993986736
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.1,254.26312903219247
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.15,325.9981987725178
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.2,373.6095959623469
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.25,407.9289416170259
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.3,432.20951204484555
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.35,446.116635414498
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.4,467.3372020081349
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.45,478.4714875230483
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.5,478.8464584774179
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.55,503.0370917451048
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.6,553.682316647318
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.65,633.7941453219181
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.7,715.3857529609343
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.75,814.4469513229074
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.8,977.9195770964393
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.85,1384.3364937687475
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.9,1799.9681731666092
ca,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,06,quantile,0.95,2561.8678255076716
