reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,value_median
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.45,124.6,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.5,131.0,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.55,136.75,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.6,142.0,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.65,146.75,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.7,152.0,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.75,157.6,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.8,162.5,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.85,168.4,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.9,175.79999999999998,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.95,187.25,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.975,198.425,131.0
2025-03-22,wk inc flu hosp,1,2025-03-29,05,quantile,0.99,213.36,131.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.01,19.799999999999997,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.025,19.799999999999997,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.05,22.19999999999999,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.1,35.0,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.15,46.199999999999996,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.2,54.199999999999996,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.25,62.199999999999996,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.3,70.2,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.35,76.6,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.4,84.6,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.45,91.0,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.5,99.0,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.55,103.6,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.6,108.9,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.65,113.7,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.7,119.0,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.75,124.65,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.8,129.6,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.85,136.4,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.9,143.79999999999998,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.95,156.0,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.975,167.875,99.0
2025-03-22,wk inc flu hosp,2,2025-04-05,05,quantile,0.99,184.2,99.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.01,18.39999999999999,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.025,18.39999999999999,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.05,18.39999999999999,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.1,24.799999999999997,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.15,36.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.2,44.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.25,52.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.3,60.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.35,68.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.4,76.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.45,84.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.5,92.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.55,97.75,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.6,103.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.65,108.8,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.7,114.0,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.75,120.5,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.8,126.19999999999999,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.85,133.65,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.9,142.39999999999998,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.95,156.5,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.975,171.025,92.0
2025-03-22,wk inc flu hosp,3,2025-04-12,05,quantile,0.99,190.69,92.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.01,441.79999999999995,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.025,499.4,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.05,550.5999999999999,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.1,611.4,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.15,654.6,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.2,688.2,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.25,718.6,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.3,745.8,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.35,771.4,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.4,797.0,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.45,821.0,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.5,845.0,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.55,862.25,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.6,879.1,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.65,894.35,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.7,910.0,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.75,924.8,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.8,940.4,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.85,957.2,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.9,977.0,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.95,1007.0,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.975,1034.225,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,06,quantile,0.99,1069.36,845.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.01,297.6,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.025,372.79999999999995,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.05,440.0,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.1,520.0,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.15,577.5999999999999,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.2,624.0,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.25,664.0,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.3,702.4,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.35,737.6,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.4,772.8,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.45,806.4,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.5,840.0,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.55,865.3,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.6,888.4,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.65,911.4,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.7,933.0,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.75,954.95,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.8,976.8,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.85,1001.5,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.9,1031.2,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.95,1076.25,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.975,1118.4,840.0
2025-03-22,wk inc flu hosp,1,2025-03-29,06,quantile,0.99,1172.28,840.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.01,194.19999999999993,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.025,279.0,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.05,355.79999999999995,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.1,448.59999999999997,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.15,515.8,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.2,571.8,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.25,619.8,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.3,664.6,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.35,707.8,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.4,749.4,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.45,789.4,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.5,831.0,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.55,860.9,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.6,890.4,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.65,918.15,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.7,945.0,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.75,971.6,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.8,999.3,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.85,1030.75,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.9,1068.6,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.95,1125.75,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.975,1180.45,831.0
2025-03-22,wk inc flu hosp,2,2025-04-05,06,quantile,0.99,1250.61,831.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.01,169.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.025,214.5999999999999,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.05,301.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.1,406.59999999999997,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.15,481.79999999999995,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.2,544.2,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.25,600.2,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.3,651.4,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.35,701.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.4,749.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.45,797.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.5,845.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.55,879.5,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.6,913.2,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.65,945.8,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.7,978.0,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.75,1010.3,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.8,1043.9,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.85,1081.3,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.9,1126.6,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.95,1196.75,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.975,1263.325,845.0
2025-03-22,wk inc flu hosp,3,2025-04-12,06,quantile,0.99,1350.52,845.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.01,105.6,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.025,120.0,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.05,132.8,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.1,148.8,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.15,158.4,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.2,168.0,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.25,176.0,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.3,182.4,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.35,188.8,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.4,195.2,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.45,201.6,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.5,208.0,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.55,212.6,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.6,216.8,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.65,220.6,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.7,225.0,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.75,228.9,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.8,233.2,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.85,237.75,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.9,243.2,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.95,250.75,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.975,258.75,208.0
2025-03-22,wk inc flu hosp,0,2025-03-22,08,quantile,0.99,267.64,208.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.01,55.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.025,71.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.05,85.39999999999999,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.1,103.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.15,115.8,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.2,125.4,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.25,135.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.3,143.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.35,151.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.4,159.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.45,167.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.5,175.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.55,180.75,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.6,186.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.65,190.75,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.7,196.0,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.75,201.6,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.8,206.5,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.85,212.4,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.9,219.79999999999998,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.95,230.5,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.975,240.25,175.0
2025-03-22,wk inc flu hosp,1,2025-03-29,08,quantile,0.99,253.81,175.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.01,31.599999999999994,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.025,44.39999999999999,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.05,58.8,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.1,78.0,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.15,92.39999999999999,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.2,103.6,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.25,113.19999999999999,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.3,122.8,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.35,132.4,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.4,140.4,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.45,150.0,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.5,158.0,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.55,164.9,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.6,171.2,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.65,176.9,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.7,183.0,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.75,188.4,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.8,194.9,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.85,202.2,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.9,210.0,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.95,223.25,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.975,235.575,158.0
2025-03-22,wk inc flu hosp,2,2025-04-05,08,quantile,0.99,252.43,158.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.01,36.400000000000006,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.025,39.599999999999994,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.05,58.8,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.1,81.19999999999999,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.15,98.8,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.2,113.2,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.25,126.0,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.3,137.2,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.35,148.4,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.4,159.6,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.45,170.8,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.5,182.0,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.55,191.2,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.6,198.5,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.65,206.15,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.7,214.0,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.75,221.9,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.8,229.7,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.85,238.95,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.9,250.79999999999998,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.95,268.25,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.975,284.95000000000005,182.0
2025-03-22,wk inc flu hosp,3,2025-04-12,08,quantile,0.99,307.66999999999996,182.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.01,55.8,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.025,67.0,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.05,78.19999999999999,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.1,89.4,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.15,99.0,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.2,105.4,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.25,111.8,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.3,118.2,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.35,123.0,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.4,129.4,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.45,134.2,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.5,139.0,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.55,143.6,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.6,146.7,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.65,150.55,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.7,154.0,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.75,157.05,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.8,160.6,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.85,164.5,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.9,169.39999999999998,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.95,176.5,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.975,183.22500000000002,139.0
2025-03-22,wk inc flu hosp,0,2025-03-22,09,quantile,0.99,192.25,139.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.01,30.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.025,44.39999999999999,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.05,57.19999999999999,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.1,73.2,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.15,84.4,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.2,94.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.25,103.6,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.3,111.6,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.35,119.6,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.4,126.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.45,134.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.5,142.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.55,147.75,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.6,153.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.65,157.75,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.7,163.0,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.75,168.6,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.8,173.5,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.85,179.4,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.9,186.79999999999998,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.95,198.25,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.975,209.425,142.0
2025-03-22,wk inc flu hosp,1,2025-03-29,09,quantile,0.99,223.64999999999998,142.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.01,31.799999999999997,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.025,32.599999999999994,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.05,48.599999999999994,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.1,69.39999999999999,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.15,83.8,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.2,96.6,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.25,107.8,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.3,119.0,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.35,128.6,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.4,138.2,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.45,147.8,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.5,159.0,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.55,165.9,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.6,173.3,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.65,180.0,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.7,187.0,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.75,194.15,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.8,202.2,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.85,210.85000000000002,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.9,221.39999999999998,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.95,237.75,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.975,253.97500000000002,159.0
2025-03-22,wk inc flu hosp,2,2025-04-05,09,quantile,0.99,275.44,159.0
