"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","location_name","model_id"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",9,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",11,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",18,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",32,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",42,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",48,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",55,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",63,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",69,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",77,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",85,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",95,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",105,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",119,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",135,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",168,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",230,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",314,"Arizona","Ensemble"
2025-11-22,"04",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",519,"Arizona","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",3,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",4,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",6,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",7,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",8,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",9,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",10,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",11,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",12,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",13,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",13,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",15,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",16,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",17,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",17,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",19,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",20,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",21,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",22,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",24,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",27,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",30,"Arkansas","Ensemble"
2025-11-22,"05",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",33,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",4,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",5,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",6,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",8,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",9,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",11,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",13,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",14,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",15,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",16,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",18,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",19,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",20,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",21,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",22,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",23,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",25,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",28,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",29,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",33,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",42,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",45,"Arkansas","Ensemble"
2025-11-22,"05",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",54,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",4,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",5,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",7,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",8,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",11,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",14,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",16,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",17,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",18,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",21,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",22,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",24,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",25,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",26,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",28,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",32,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",35,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",39,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",42,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",49,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",63,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",76,"Arkansas","Ensemble"
2025-11-22,"05",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",91,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",5,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",6,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",8,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",10,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",12,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",15,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",17,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",20,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",22,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",26,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",29,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",32,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",36,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",39,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",42,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",44,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",46,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",50,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",56,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",67,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",85,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",109,"Arkansas","Ensemble"
2025-11-22,"05",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",131,"Arkansas","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",57,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",71,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",84,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",108,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",117,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",127,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",137,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",142,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",147,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",159,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",163,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",174,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",178,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",186,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",195,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",205,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",216,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",225,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",238,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",261,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",285,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",309,"California","Ensemble"
2025-11-22,"06",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",348,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",58,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",77,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",91,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",110,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",125,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",141,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",153,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",166,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",178,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",189,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",199,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",212,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",220,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",241,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",254,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",270,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",303,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",327,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",357,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",403,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",481,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",563,"California","Ensemble"
2025-11-22,"06",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",653,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",62,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",75,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",91,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",112,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",134,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",156,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",172,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",194,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",219,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",242,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",266,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",287,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",316,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",333,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",356,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",419,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",453,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",498,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",553,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",627,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",774,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",922,"California","Ensemble"
2025-11-22,"06",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",1124,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",57,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",67,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",82,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",108,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",131,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",158,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",186,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",219,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",259,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",284,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",327,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",361,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",426,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",464,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",527,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",602,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",663,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",726,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",818,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",919,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",1080,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",1249,"California","Ensemble"
2025-11-22,"06",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",1466,"California","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",31,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",33,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",35,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",39,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",42,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",44,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",46,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",47,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",49,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",51,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",53,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",56,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",57,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",59,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",61,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",64,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",67,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",71,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",74,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",79,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",84,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",93,"Colorado","Ensemble"
2025-11-22,"08",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",103,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",28,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",35,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",37,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",42,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",47,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",52,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",57,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",61,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",64,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",65,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",66,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",68,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",71,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",74,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",78,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",84,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",88,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",93,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",99,"Colorado","Ensemble"
2025-11-22,"08",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",107,"Colorado","Ensemble"
