reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2025-09-27,wk inc flu hosp,3,2,quantile,0.99,70.06999999999990,2025-10-18
2025-09-27,wk inc flu hosp,-1,4,quantile,0.01,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.025,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.05,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.1,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.15,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.2,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.25,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.3,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.35,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.4,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.45,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.5,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.55,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.6,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.65,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.7,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.75,21.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.8,21.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.85,21.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.9,28.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.95,35.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.975,42.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,4,quantile,0.99,49.0,2025-09-20
2025-09-27,wk inc flu hosp,0,4,quantile,0.01,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.025,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.05,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.1,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.15,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.2,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.25,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.3,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.35,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.4,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.45,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.5,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.55,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.6,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.65,21.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.7,21.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.75,21.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.8,22.40000000000030,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.85,28.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.9,35.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.95,35.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.975,42.0,2025-09-27
2025-09-27,wk inc flu hosp,0,4,quantile,0.99,56.0,2025-09-27
2025-09-27,wk inc flu hosp,1,4,quantile,0.01,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.025,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.05,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.1,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.15,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.2,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.25,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.3,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.35,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.4,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.45,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.5,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.55,21.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.6,21.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.65,21.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.7,28.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.75,28.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.8,35.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.85,35.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.9,42.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.95,49.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.975,63.0,2025-10-04
2025-09-27,wk inc flu hosp,1,4,quantile,0.99,70.0,2025-10-04
2025-09-27,wk inc flu hosp,2,4,quantile,0.01,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.025,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.05,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.1,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.15,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.2,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.25,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.3,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.35,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.4,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.45,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.5,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.55,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.6,28.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.65,28.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.7,35.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.75,35.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.8,42.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.85,49.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.9,56.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.95,70.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.975,84.0,2025-10-11
2025-09-27,wk inc flu hosp,2,4,quantile,0.99,98.0,2025-10-11
2025-09-27,wk inc flu hosp,3,4,quantile,0.01,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.025,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.05,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.1,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.15,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.2,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.25,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.3,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.35,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.4,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.45,28.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.5,28.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.55,28.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.6,35.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.65,42.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.7,42.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.75,49.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.8,56.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.85,63.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.9,77.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.95,98.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.975,112.0,2025-10-18
2025-09-27,wk inc flu hosp,3,4,quantile,0.99,161.0,2025-10-18
2025-09-27,wk inc flu hosp,-1,5,quantile,0.01,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.025,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.05,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.1,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.15,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.2,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.25,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.3,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.35,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.4,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.45,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.5,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.55,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.6,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.65,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.7,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.75,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.8,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.85,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.9,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.95,21.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.975,21.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,5,quantile,0.99,28.0,2025-09-20
2025-09-27,wk inc flu hosp,0,5,quantile,0.01,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.025,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.05,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.1,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.15,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.2,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.25,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.3,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.35,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.4,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.45,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.5,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.55,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.6,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.65,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.7,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.75,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.8,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.85,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.9,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.95,21.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.975,28.0,2025-09-27
2025-09-27,wk inc flu hosp,0,5,quantile,0.99,35.0,2025-09-27
2025-09-27,wk inc flu hosp,1,5,quantile,0.01,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.025,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.05,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.1,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.15,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.2,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.25,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.3,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.35,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.4,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.45,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.5,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.55,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.6,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.65,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.7,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.75,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.8,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.85,21.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.9,21.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.95,28.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.975,35.0,2025-10-04
2025-09-27,wk inc flu hosp,1,5,quantile,0.99,42.069999999999900,2025-10-04
2025-09-27,wk inc flu hosp,2,5,quantile,0.01,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.025,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.05,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.1,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.15,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.2,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.25,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.3,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.35,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.4,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.45,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.5,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.55,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.6,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.65,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.7,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.75,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.8,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.85,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.9,28.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.95,35.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.975,42.0,2025-10-11
2025-09-27,wk inc flu hosp,2,5,quantile,0.99,49.0,2025-10-11
2025-09-27,wk inc flu hosp,3,5,quantile,0.01,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.025,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.05,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.1,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.15,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.2,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.25,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.3,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.35,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.4,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.45,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.5,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.55,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.6,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.65,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.7,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.75,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.8,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.85,28.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.9,35.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.95,42.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.975,49.0,2025-10-18
2025-09-27,wk inc flu hosp,3,5,quantile,0.99,63.0,2025-10-18
2025-09-27,wk inc flu hosp,-1,6,quantile,0.01,28.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.025,35.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.05,42.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.1,49.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.15,56.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.2,63.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.25,70.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.3,70.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.35,77.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.4,77.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.45,84.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.5,91.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.55,91.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.6,98.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.65,98.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.7,105.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.75,112.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.8,112.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.85,119.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.9,133.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.95,147.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.975,154.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,6,quantile,0.99,168.0,2025-09-20
2025-09-27,wk inc flu hosp,0,6,quantile,0.01,28.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.025,42.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.05,49.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.1,56.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.15,63.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.2,70.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.25,77.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.3,84.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.35,84.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.4,91.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.45,94.85000000000010,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.5,98.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.55,105.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.6,105.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.65,112.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.7,119.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.75,126.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.8,133.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.85,140.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.9,154.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.95,168.35000000000000,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.975,182.0,2025-09-27
2025-09-27,wk inc flu hosp,0,6,quantile,0.99,203.0,2025-09-27
2025-09-27,wk inc flu hosp,1,6,quantile,0.01,35.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.025,42.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.05,49.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.1,63.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.15,70.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.2,77.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.25,84.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.3,91.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.35,98.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.4,105.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.45,105.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.5,112.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.55,119.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.6,126.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.65,133.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.7,140.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.75,154.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.8,161.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.85,175.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.9,189.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.95,217.0,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.975,238.17500000000000,2025-10-04
2025-09-27,wk inc flu hosp,1,6,quantile,0.99,259.0,2025-10-04
2025-09-27,wk inc flu hosp,2,6,quantile,0.01,35.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.025,42.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.05,49.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.1,63.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.15,77.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.2,84.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.25,91.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.3,98.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.35,105.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.4,119.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.45,119.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.5,126.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.55,140.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.6,147.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.65,154.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.7,168.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.75,182.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.8,196.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.85,217.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.9,238.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.95,273.3500000000000,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.975,308.0,2025-10-11
2025-09-27,wk inc flu hosp,2,6,quantile,0.99,336.0,2025-10-11
2025-09-27,wk inc flu hosp,3,6,quantile,0.01,28.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.025,42.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.05,49.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.1,63.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.15,77.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.2,91.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.25,98.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.3,105.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.35,119.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.4,126.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.45,140.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.5,147.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.55,161.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.6,168.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.65,182.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.7,203.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.75,224.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.8,238.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.85,259.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.9,294.70000000000000,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.95,350.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.975,406.0,2025-10-18
2025-09-27,wk inc flu hosp,3,6,quantile,0.99,455.1400000000000,2025-10-18
