"as_of","target","target_end_date","location","horizon","output_type_id","oracle_value"
2025-04-12,"wk flu hosp rate change",2024-11-16,"12",1,"stable",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"13",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",1,"increase",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"15",1,"stable",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"16",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"17",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"18",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"19",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"20",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"21",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",1,"increase",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"22",1,"stable",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"23",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"24",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"25",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"26",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"27",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"28",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"29",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"30",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"31",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",0,"increase",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",0,"stable",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",1,"increase",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"32",1,"stable",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"33",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"34",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",1,"increase",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"35",1,"stable",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"36",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"37",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"38",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"39",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",1,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"40",1,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",0,"increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",0,"stable",1
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2024-11-16,"41",1,"increase",1
