reference_date,target,horizon,target_end_date,location,location_name,output_type,output_type_id,value
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,02,Alaska,quantile,0.99,0.012856843620269346
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,02,Alaska,quantile,0.99,0.017981133559289854
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,02,Alaska,quantile,0.99,0.02318152884062891
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.01,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.01,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.01,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.01,4
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.025,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.025,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.025,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.025,4
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.05,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.05,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.05,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.05,4
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.1,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.1,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.1,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.1,4
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.15000000000000002,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.15000000000000002,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.15000000000000002,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.15000000000000002,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.2,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.2,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.2,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.2,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.25,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.25,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.25,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.25,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.3,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.3,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.3,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.3,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.35000000000000003,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.35000000000000003,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.35000000000000003,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.35000000000000003,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.4,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.4,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.4,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.4,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.45,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.45,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.45,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.45,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.5,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.5,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.5,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.5,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.55,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.55,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.55,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.55,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.6000000000000001,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.6000000000000001,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.6000000000000001,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.6000000000000001,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.6500000000000001,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.6500000000000001,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.6500000000000001,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.6500000000000001,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.7000000000000001,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.7000000000000001,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.7000000000000001,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.7000000000000001,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.7500000000000001,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.7500000000000001,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.7500000000000001,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.7500000000000001,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.8,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.8,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.8,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.8,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.8500000000000001,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.8500000000000001,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.8500000000000001,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.8500000000000001,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.9000000000000001,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.9000000000000001,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.9000000000000001,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.9000000000000001,5
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.95,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.95,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.95,4
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.95,6
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.975,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.975,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.975,5
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.975,6
2025-11-29,wk inc flu hosp,0,2025-11-29,02,Alaska,quantile,0.99,2
2025-11-29,wk inc flu hosp,1,2025-12-06,02,Alaska,quantile,0.99,3
2025-11-29,wk inc flu hosp,2,2025-12-13,02,Alaska,quantile,0.99,5
2025-11-29,wk inc flu hosp,3,2025-12-20,02,Alaska,quantile,0.99,6
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.2,4.7627546164749363e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.25,0.0010920692660818143
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.3,0.0016493424105120504
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.3,4.650132954200324e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.35000000000000003,0.0020052393799874007
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.35000000000000003,0.0010872216079448205
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.35000000000000003,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.35000000000000003,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.4,0.0022010537405301473
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.4,0.0015862527882241542
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.4,4.926916504059136e-4
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.4,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.45,0.0024088357659048047
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.45,0.0020348289053886155
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.45,0.0011619830834262367
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.45,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.5,0.0026522147072794793
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.5,0.0023846764119054733
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.5,0.0016513375314693149
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.5,3.4464379577689094e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.55,0.0027972478673414457
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.55,0.0026400466790188733
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.55,0.0019903444208599188
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.55,8.215149308285234e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.6000000000000001,0.002907760159362175
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.6000000000000001,0.0028248183183187236
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.6000000000000001,0.0023336540842235284
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.6000000000000001,0.0013049824603083367
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.6500000000000001,0.0029484973410644775
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.6500000000000001,0.0029492295990090553
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.6500000000000001,0.0026490306951363835
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.6500000000000001,0.0017379284673902805
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.7000000000000001,0.00302692245510868
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.7000000000000001,0.0030870382769087167
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.7000000000000001,0.0028984810629367826
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.7000000000000001,0.0021290659699236885
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.7500000000000001,0.0031001762614936935
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.7500000000000001,0.003219923922420603
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.7500000000000001,0.0031230392617815008
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.7500000000000001,0.0024365873413958886
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.8,0.0031450492163149343
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.8,0.0033650833775282878
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.8,0.0033728435368904665
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.8,0.00280206320935438
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.8500000000000001,0.003496207434500821
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.8500000000000001,0.0043134850182487295
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.8500000000000001,0.0051275602011916265
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.8500000000000001,0.005401763603136784
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.9000000000000001,0.004146373590062197
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.9000000000000001,0.0057690829134922315
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.9000000000000001,0.007583153503250477
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.9000000000000001,0.010087819780511997
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.95,0.004636298681841933
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.95,0.007301155761549202
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.95,0.011595781111697814
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.95,0.01843962706067459
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.975,0.004890408386054674
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.975,0.00809473580451807
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.975,0.013095868722209652
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.975,0.02279556195692628
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,04,Arizona,quantile,0.99,0.005446262672914905
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,04,Arizona,quantile,0.99,0.009495809317165189
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,04,Arizona,quantile,0.99,0.016194238372387842
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,04,Arizona,quantile,0.99,0.031421649627133875
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.01,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.05,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.2,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.25,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.3,0
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.3,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.3,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.3,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.35000000000000003,7
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.35000000000000003,0
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.35000000000000003,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.35000000000000003,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.4,9
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.4,6
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.4,0
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.4,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.45,12
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.45,10
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.45,5
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.45,0
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.5,15
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.5,15
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.5,10
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.5,1
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.55,16
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.55,17
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.55,13
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.55,6
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.6000000000000001,17
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.6000000000000001,18
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.6000000000000001,16
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.6000000000000001,10
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.6500000000000001,17
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.6500000000000001,19
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.6500000000000001,19
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.6500000000000001,15
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.7000000000000001,18
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.7000000000000001,20
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.7000000000000001,21
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.7000000000000001,18
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.7500000000000001,18
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.7500000000000001,22
2025-11-29,wk inc flu hosp,2,2025-12-13,04,Arizona,quantile,0.7500000000000001,24
2025-11-29,wk inc flu hosp,3,2025-12-20,04,Arizona,quantile,0.7500000000000001,22
2025-11-29,wk inc flu hosp,0,2025-11-29,04,Arizona,quantile,0.8,19
2025-11-29,wk inc flu hosp,1,2025-12-06,04,Arizona,quantile,0.8,24
