horizon,location,output_type,output_type_id,reference_date,target,target_end_date,total,value
3,04,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-25,,3702.0
3,04,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-25,,3834.0
3,04,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-25,,3971.0
3,04,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-25,,4122.0
3,04,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-25,,4307.0
3,04,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-25,,4505.0
3,04,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-25,,4754.0
3,04,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-25,,5120.0
3,04,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-25,,5747.0
3,04,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-25,,6335.0
3,04,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-25,,7174.0
-1,05,quantile,0.01,2025-01-04,wk inc flu hosp,2024-12-28,,64.0
-1,05,quantile,0.025,2025-01-04,wk inc flu hosp,2024-12-28,,73.0
-1,05,quantile,0.05,2025-01-04,wk inc flu hosp,2024-12-28,,80.0
-1,05,quantile,0.1,2025-01-04,wk inc flu hosp,2024-12-28,,88.0
-1,05,quantile,0.15,2025-01-04,wk inc flu hosp,2024-12-28,,94.0
-1,05,quantile,0.2,2025-01-04,wk inc flu hosp,2024-12-28,,98.0
-1,05,quantile,0.25,2025-01-04,wk inc flu hosp,2024-12-28,,102.0
-1,05,quantile,0.3,2025-01-04,wk inc flu hosp,2024-12-28,,105.0
-1,05,quantile,0.35,2025-01-04,wk inc flu hosp,2024-12-28,,109.0
-1,05,quantile,0.4,2025-01-04,wk inc flu hosp,2024-12-28,,112.0
-1,05,quantile,0.45,2025-01-04,wk inc flu hosp,2024-12-28,,116.0
-1,05,quantile,0.5,2025-01-04,wk inc flu hosp,2024-12-28,,120.0
-1,05,quantile,0.55,2025-01-04,wk inc flu hosp,2024-12-28,,123.0
-1,05,quantile,0.6,2025-01-04,wk inc flu hosp,2024-12-28,,127.0
-1,05,quantile,0.65,2025-01-04,wk inc flu hosp,2024-12-28,,130.0
-1,05,quantile,0.7,2025-01-04,wk inc flu hosp,2024-12-28,,134.0
-1,05,quantile,0.75,2025-01-04,wk inc flu hosp,2024-12-28,,138.0
-1,05,quantile,0.8,2025-01-04,wk inc flu hosp,2024-12-28,,142.0
-1,05,quantile,0.85,2025-01-04,wk inc flu hosp,2024-12-28,,148.0
-1,05,quantile,0.9,2025-01-04,wk inc flu hosp,2024-12-28,,155.0
-1,05,quantile,0.95,2025-01-04,wk inc flu hosp,2024-12-28,,167.0
-1,05,quantile,0.975,2025-01-04,wk inc flu hosp,2024-12-28,,177.0
-1,05,quantile,0.99,2025-01-04,wk inc flu hosp,2024-12-28,,190.0
0,05,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,,97.0
0,05,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,,106.0
0,05,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,,114.0
0,05,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,,125.0
0,05,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,,131.0
0,05,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,,137.0
0,05,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-04,,142.0
0,05,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-04,,146.0
0,05,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-04,,150.0
0,05,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-04,,155.0
0,05,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-04,,159.0
0,05,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-04,,164.0
0,05,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-04,,168.0
0,05,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-04,,173.0
0,05,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-04,,177.0
0,05,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-04,,181.0
0,05,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-04,,186.0
0,05,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-04,,192.0
0,05,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-04,,199.0
0,05,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-04,,208.0
0,05,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-04,,222.0
0,05,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-04,,234.0
0,05,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-04,,248.0
1,05,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-11,,96.0
1,05,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-11,,110.0
1,05,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-11,,121.0
1,05,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-11,,135.0
1,05,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-11,,144.0
1,05,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-11,,151.0
1,05,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-11,,158.0
1,05,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-11,,164.0
1,05,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-11,,170.0
1,05,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-11,,175.0
1,05,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-11,,180.0
1,05,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-11,,186.0
1,05,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-11,,191.0
1,05,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-11,,197.0
1,05,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-11,,202.0
1,05,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-11,,209.0
1,05,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-11,,215.0
1,05,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-11,,223.0
1,05,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-11,,232.0
1,05,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-11,,242.0
1,05,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-11,,259.0
1,05,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-11,,273.0
1,05,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-11,,292.0
2,05,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-18,,95.0
2,05,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-18,,110.0
2,05,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-18,,125.0
2,05,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-18,,142.0
2,05,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-18,,154.0
2,05,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-18,,163.0
2,05,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-18,,172.0
2,05,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-18,,179.0
2,05,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-18,,186.0
2,05,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-18,,192.0
2,05,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-18,,199.0
2,05,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-18,,206.0
2,05,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-18,,213.0
2,05,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-18,,220.0
2,05,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-18,,226.0
2,05,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-18,,234.0
2,05,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-18,,242.0
2,05,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-18,,251.0
2,05,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-18,,262.0
2,05,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-18,,276.0
2,05,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-18,,297.0
2,05,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-18,,317.0
2,05,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-18,,339.0
3,05,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-25,,92.0
3,05,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-25,,112.0
3,05,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-25,,129.0
3,05,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-25,,150.0
3,05,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-25,,162.0
3,05,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-25,,173.0
3,05,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-25,,183.0
3,05,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-25,,191.0
3,05,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-25,,199.0
3,05,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-25,,207.0
3,05,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-25,,214.0
3,05,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-25,,223.0
3,05,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-25,,230.0
3,05,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-25,,238.0
3,05,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-25,,246.0
3,05,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-25,,255.0
3,05,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-25,,264.0
3,05,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-25,,274.0
3,05,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-25,,286.0
3,05,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-25,,301.0
3,05,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-25,,325.0
3,05,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-25,,345.0
3,05,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-25,,368.0
-1,06,quantile,0.01,2025-01-04,wk inc flu hosp,2024-12-28,,2074.0
-1,06,quantile,0.025,2025-01-04,wk inc flu hosp,2024-12-28,,2182.0
-1,06,quantile,0.05,2025-01-04,wk inc flu hosp,2024-12-28,,2271.0
-1,06,quantile,0.1,2025-01-04,wk inc flu hosp,2024-12-28,,2385.0
-1,06,quantile,0.15,2025-01-04,wk inc flu hosp,2024-12-28,,2470.0
-1,06,quantile,0.2,2025-01-04,wk inc flu hosp,2024-12-28,,2540.0
-1,06,quantile,0.25,2025-01-04,wk inc flu hosp,2024-12-28,,2612.0
-1,06,quantile,0.3,2025-01-04,wk inc flu hosp,2024-12-28,,2677.0
-1,06,quantile,0.35,2025-01-04,wk inc flu hosp,2024-12-28,,2736.0
-1,06,quantile,0.4,2025-01-04,wk inc flu hosp,2024-12-28,,2795.0
-1,06,quantile,0.45,2025-01-04,wk inc flu hosp,2024-12-28,,2857.0
-1,06,quantile,0.5,2025-01-04,wk inc flu hosp,2024-12-28,,2914.0
-1,06,quantile,0.55,2025-01-04,wk inc flu hosp,2024-12-28,,2975.0
-1,06,quantile,0.6,2025-01-04,wk inc flu hosp,2024-12-28,,3043.0
-1,06,quantile,0.65,2025-01-04,wk inc flu hosp,2024-12-28,,3112.0
-1,06,quantile,0.7,2025-01-04,wk inc flu hosp,2024-12-28,,3187.0
-1,06,quantile,0.75,2025-01-04,wk inc flu hosp,2024-12-28,,3278.0
-1,06,quantile,0.8,2025-01-04,wk inc flu hosp,2024-12-28,,3377.0
-1,06,quantile,0.85,2025-01-04,wk inc flu hosp,2024-12-28,,3496.0
-1,06,quantile,0.9,2025-01-04,wk inc flu hosp,2024-12-28,,3664.0
-1,06,quantile,0.95,2025-01-04,wk inc flu hosp,2024-12-28,,3937.0
-1,06,quantile,0.975,2025-01-04,wk inc flu hosp,2024-12-28,,4231.0
-1,06,quantile,0.99,2025-01-04,wk inc flu hosp,2024-12-28,,4592.0
0,06,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,,2101.0
0,06,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,,2244.0
0,06,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,,2362.0
0,06,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,,2524.0
0,06,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,,2649.0
0,06,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,,2747.0
0,06,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-04,,2839.0
0,06,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-04,,2925.0
0,06,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-04,,3008.0
0,06,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-04,,3089.0
0,06,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-04,,3165.0
0,06,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-04,,3246.0
0,06,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-04,,3333.0
0,06,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-04,,3422.0
0,06,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-04,,3521.0
0,06,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-04,,3621.0
0,06,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-04,,3737.0
0,06,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-04,,3878.0
0,06,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-04,,4045.0
0,06,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-04,,4289.0
0,06,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-04,,4681.0
0,06,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-04,,5056.0
0,06,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-04,,5500.0
1,06,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-11,,2110.0
1,06,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-11,,2285.0
1,06,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-11,,2456.0
1,06,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-11,,2651.0
1,06,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-11,,2785.0
1,06,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-11,,2909.0
1,06,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-11,,3020.0
1,06,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-11,,3127.0
1,06,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-11,,3227.0
1,06,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-11,,3320.0
1,06,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-11,,3418.0
1,06,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-11,,3521.0
1,06,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-11,,3623.0
1,06,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-11,,3734.0
1,06,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-11,,3849.0
1,06,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-11,,3977.0
1,06,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-11,,4132.0
1,06,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-11,,4296.0
1,06,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-11,,4520.0
1,06,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-11,,4824.0
1,06,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-11,,5303.0
1,06,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-11,,5734.0
1,06,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-11,,6380.0
2,06,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-18,,2228.0
2,06,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-18,,2442.0
2,06,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-18,,2650.0
2,06,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-18,,2891.0
2,06,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-18,,3071.0
2,06,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-18,,3221.0
2,06,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-18,,3353.0
2,06,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-18,,3477.0
2,06,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-18,,3602.0
2,06,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-18,,3721.0
2,06,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-18,,3843.0
2,06,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-18,,3975.0
2,06,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-18,,4087.0
2,06,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-18,,4222.0
2,06,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-18,,4368.0
2,06,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-18,,4539.0
2,06,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-18,,4711.0
2,06,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-18,,4938.0
2,06,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-18,,5200.0
2,06,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-18,,5562.0
2,06,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-18,,6148.0
2,06,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-18,,6732.0
2,06,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-18,,7564.0
3,06,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-25,,2070.0
3,06,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-25,,2309.0
3,06,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-25,,2560.0
3,06,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-25,,2872.0
3,06,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-25,,3104.0
3,06,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-25,,3311.0
3,06,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-25,,3502.0
3,06,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-25,,3695.0
3,06,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-25,,3876.0
3,06,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-25,,4075.0
3,06,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-25,,4266.0
3,06,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-25,,4481.0
3,06,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-25,,4710.0
3,06,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-25,,4958.0
3,06,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-25,,5219.0
3,06,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-25,,5514.0
3,06,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-25,,5898.0
3,06,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-25,,6292.0
3,06,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-25,,6861.0
3,06,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-25,,7738.0
3,06,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-25,,9382.0
3,06,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-25,,10957.0
3,06,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-25,,13271.0
-1,08,quantile,0.01,2025-01-04,wk inc flu hosp,2024-12-28,,264.0
-1,08,quantile,0.025,2025-01-04,wk inc flu hosp,2024-12-28,,286.0
-1,08,quantile,0.05,2025-01-04,wk inc flu hosp,2024-12-28,,308.0
-1,08,quantile,0.1,2025-01-04,wk inc flu hosp,2024-12-28,,337.0
-1,08,quantile,0.15,2025-01-04,wk inc flu hosp,2024-12-28,,357.0
-1,08,quantile,0.2,2025-01-04,wk inc flu hosp,2024-12-28,,372.0
-1,08,quantile,0.25,2025-01-04,wk inc flu hosp,2024-12-28,,387.0
-1,08,quantile,0.3,2025-01-04,wk inc flu hosp,2024-12-28,,400.0
-1,08,quantile,0.35,2025-01-04,wk inc flu hosp,2024-12-28,,413.0
-1,08,quantile,0.4,2025-01-04,wk inc flu hosp,2024-12-28,,426.0
-1,08,quantile,0.45,2025-01-04,wk inc flu hosp,2024-12-28,,439.0
-1,08,quantile,0.5,2025-01-04,wk inc flu hosp,2024-12-28,,453.0
-1,08,quantile,0.55,2025-01-04,wk inc flu hosp,2024-12-28,,467.0
-1,08,quantile,0.6,2025-01-04,wk inc flu hosp,2024-12-28,,481.0
-1,08,quantile,0.65,2025-01-04,wk inc flu hosp,2024-12-28,,496.0
-1,08,quantile,0.7,2025-01-04,wk inc flu hosp,2024-12-28,,512.0
-1,08,quantile,0.75,2025-01-04,wk inc flu hosp,2024-12-28,,531.0
-1,08,quantile,0.8,2025-01-04,wk inc flu hosp,2024-12-28,,553.0
-1,08,quantile,0.85,2025-01-04,wk inc flu hosp,2024-12-28,,580.0
-1,08,quantile,0.9,2025-01-04,wk inc flu hosp,2024-12-28,,620.0
-1,08,quantile,0.95,2025-01-04,wk inc flu hosp,2024-12-28,,686.0
-1,08,quantile,0.975,2025-01-04,wk inc flu hosp,2024-12-28,,745.0
-1,08,quantile,0.99,2025-01-04,wk inc flu hosp,2024-12-28,,826.0
0,08,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,,390.0
0,08,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,,421.0
0,08,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,,453.0
0,08,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,,487.0
0,08,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,,513.0
0,08,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,,534.0
0,08,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-04,,553.0
0,08,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-04,,570.0
0,08,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-04,,588.0
0,08,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-04,,606.0
0,08,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-04,,623.0
0,08,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-04,,641.0
0,08,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-04,,660.0
0,08,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-04,,679.0
0,08,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-04,,701.0
0,08,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-04,,724.0
0,08,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-04,,750.0
0,08,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-04,,781.0
0,08,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-04,,821.0
0,08,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-04,,872.0
0,08,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-04,,958.0
0,08,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-04,,1037.0
0,08,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-04,,1153.0
1,08,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-11,,408.0
1,08,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-11,,443.0
1,08,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-11,,482.0
1,08,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-11,,527.0
1,08,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-11,,561.0
1,08,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-11,,587.0
1,08,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-11,,612.0
1,08,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-11,,633.0
1,08,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-11,,656.0
1,08,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-11,,678.0
1,08,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-11,,699.0
1,08,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-11,,722.0
1,08,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-11,,743.0
1,08,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-11,,767.0
1,08,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-11,,792.0
1,08,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-11,,819.0
1,08,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-11,,851.0
1,08,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-11,,888.0
1,08,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-11,,937.0
1,08,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-11,,999.0
1,08,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-11,,1097.0
1,08,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-11,,1205.0
1,08,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-11,,1345.0
2,08,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-18,,409.0
2,08,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-18,,446.0
2,08,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-18,,492.0
2,08,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-18,,549.0
2,08,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-18,,589.0
2,08,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-18,,622.0
2,08,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-18,,650.0
2,08,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-18,,678.0
2,08,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-18,,702.0
2,08,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-18,,727.0
2,08,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-18,,752.0
2,08,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-18,,780.0
2,08,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-18,,805.0
2,08,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-18,,833.0
2,08,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-18,,861.0
2,08,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-18,,892.0
2,08,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-18,,928.0
2,08,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-18,,969.0
2,08,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-18,,1022.0
2,08,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-18,,1092.0
2,08,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-18,,1204.0
2,08,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-18,,1316.0
2,08,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-18,,1463.0
3,08,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-25,,418.0
3,08,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-25,,458.0
