"model_id","location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",338.061809920544
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",367.562966704618
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",388.803397522325
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",414.911319648725
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",449.124485699642
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",478.44987864297
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",510.83611378172
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",541.967163482198
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",579.250203820498
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",626.309694051073
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",673.420178521851
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",719.841833543448
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",772.79089579045
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",853.045628235716
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",1028.78825339743
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",1226.05922767493
"UMass-flusion","04",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",1441.60162014306
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",2.69982196824306
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",5.18048426369877
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",6.48142676590715
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",8.15905927569525
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.15",9.80020410554208
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.2",11.1501009716224
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.25",12.5375630814992
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.3",13.6107264083541
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.35",14.6735955909722
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.4",15.3634036191374
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.45",16.4475751003567
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.5",17.7488859343922
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.55",18.8904201883147
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.6",20.0339912924117
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",21.2669544098927
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",22.8713750938695
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",24.522379551819
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",26.5123030515474
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",29.6611821798833
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",33.9186799366967
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",40.4976387368621
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",44.7189725446321
"UMass-flusion","05",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",53.8187812787513
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",2.00750220897176
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",4.06598078910242
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",5.78453083755019
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",8.44897378826392
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",10.4397194241256
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",12.4356989455281
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",14.3348281038573
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",15.9412421272761
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",17.443371055131
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",18.8176302575778
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",20.5344190419345
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",22.4798216925052
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",24.9435804774604
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",26.7674394115091
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",29.0433736747402
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",31.8762326879035
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",34.8958820640422
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",39.0629210458357
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",44.1821725677857
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",50.146881330174
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",59.9144580383085
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",73.045659202027
"UMass-flusion","05",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",89.0720425987742
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",1.91321557834237
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",3.40408199231826
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",5.26049266740492
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",8.21304963193631
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",10.7507511330891
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",13.4064686432843
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",15.9982326464053
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",18.9638938560946
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",21.1427144135834
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",23.7421391627237
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",26.0884809998105
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",28.5831104372179
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",32.0538980663791
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",34.8322616507804
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",38.7171249342306
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",42.774917016787
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",46.877865571561
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",51.376217756602
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",58.2185659796729
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",67.6976247739565
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",85.0908538957467
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",107.491498324781
"UMass-flusion","05",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",131.212513880556
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",1.87573667852485
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",3.36500381633747
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",4.74886627012159
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",7.89938108542691
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",10.8775330959835
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",14.0809535145237
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",17.0397262385785
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",20.1729308503095
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",23.4627205457007
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",26.6664508065566
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",30.0469804879664
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",33.4877540292605
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",38.1438164146336
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",41.792600378888
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",46.2280046299309
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",51.1996031834066
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",57.4199105962934
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",62.4774312134238
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",71.6997528982035
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",83.4770739203107
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",110.181818413531
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",143.266134645892
"UMass-flusion","05",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",177.552748818387
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",210.057691791064
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",238.649578075967
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",267.436899955559
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",297.449116825241
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.15",334.103952672552
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.2",351.395316660839
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.25",374.118646138214
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.3",386.555197848413
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.35",395.757091616218
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.4",410.95383675615
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.45",422.88005146165
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.5",436.704596009305
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.55",453.354088001229
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.6",469.223789755837
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",483.656102303515
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",503.695782256195
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",533.923552550986
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",549.379364338953
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",589.354353326511
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",633.545150350814
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",693.676981918903
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",740.698558404877
"UMass-flusion","06",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",822.591715534733
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",196.38675599234
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",226.20182382746
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",262.764644960921
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",301.159261958975
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",348.204905273264
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",379.453476474427
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",407.570062203262
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",428.653680245202
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",440.654786308448
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",465.724800278323
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",483.03310650571
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",507.984630179731
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",534.855307200191
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",562.167919517623
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",590.819658540413
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",614.67717724228
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",665.260574036041
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",701.271363680375
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",741.540645646086
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",811.800030908152
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",902.677525839467
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",1013.08726529774
"UMass-flusion","06",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",1160.02899931779
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",175.869754333859
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",209.599546740594
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",251.893627788255
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",295.518488656977
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",353.425071292496
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",395.753042572531
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",425.857913198198
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",458.684040956068
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",479.700655177249
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",511.635335416369
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",546.051888049933
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",581.473557867249
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",617.38318046925
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",652.136193589354
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",699.309572036469
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",736.010853673752
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",808.783141167905
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",833.881572804452
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",893.828627301232
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",971.955454247022
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",1126.01615229629
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",1257.62631187495
"UMass-flusion","06",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",1512.68116647653
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",156.784459121714
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",190.920707809647
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",239.238698332079
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",293.436975668152
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",354.34775595405
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",394.425459060931
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",433.683784459271
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",469.327752296349
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",497.70820047746
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",539.368709936785
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",581.691841690138
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",631.29309111352
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",670.611766572832
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",721.800183470851
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",778.671879337263
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",830.558013134499
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",896.11359822547
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",943.286622354741
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",1004.87632319269
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",1124.46448450479
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",1305.80945477842
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",1494.90186922656
"UMass-flusion","06",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",1786.0774460542
